Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61)
3.812016324823819e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35607041907950804,0.13438601738152794,0.15411414995517456,0.00958890563905864,0.0005785427377969274,0.1282502117914509,0.0034443182476757653,3.5350299698980237e-06,8.032322070547839e-06,0.0005594792370452662,9.339750765608549e-13,0.0007145396042016237,1.9395020593759257e-10,5.651550602686752e-07,2.5181493988565327e-08,1.5681135271475638e-10,3.833866950050787e-06,3.3633040506538335e-07,2.136265320707716e-08,0.0007791333081533478,3.3589471975535823e-06,0.0039217592326890515,1.3090200253435513e-05,4.719015876181949e-06,1.1186398981575483e-07,1.6968320167015641e-07,0.001115226429421342,0.0481977066483937,0.0027677444992972046,1.205934044061808e-08,2.1039705744583826e-08,5.883202618222955e-07,2.9122699449105783e-10,5.769413926407641e-06,1.645642835289084e-05,3.930475591410112e-07,1.1644726906808105e-11
3.8145374348794073e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3560456674236843,0.13435333991305018,0.15410661783186477,0.009593913395719902,0.0005786820545416985,0.12831442850402325,0.0034480315783286157,3.5348008029312727e-06,8.035828150315021e-06,0.0005594070932739023,9.342014583186059e-13,0.0007146300075454572,1.9396696010519934e-10,5.649520957087444e-07,2.5193014967264573e-08,1.5691290474370708e-10,3.831346047927561e-06,3.36662913882089e-07,2.1358854606895308e-08,0.0007791921145084343,3.359850528297233e-06,0.003922940144107626,1.3089778137906867e-05,4.716312677470919e-06,1.119226908911328e-07,1.6965355066358115e-07,0.0011159004271339853,0.04821984467849657,0.0027684311785501963,1.2050959450711714e-08,2.104316189495406e-08,5.885806122568749e-07,2.9122126741032045e-10,5.768453584256936e-06,1.6472418054647697e-05,3.931866945294341e-07,1.1644936809919894e-11
3.8170585449349954e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35602092701012017,0.13432067356089306,0.15409908712327364,0.009598919743662117,0.000578821317954657,0.12837862354916615,0.003451746027764322,3.534570265692938e-06,8.03933304733565e-06,0.0005593349446122375,9.344270948161036e-13,0.0007147203681784793,1.9398364457878595e-10,5.647491386931835e-07,2.520452968341838e-08,1.5701439301151488e-10,3.828829143557618e-06,3.369954190595084e-07,2.1355056285296323e-08,0.0007792508752124334,3.360753504616101e-06,0.003924119970902949,1.3089355983106584e-05,4.713613055683077e-06,1.1198139294546925e-07,1.6962391948158152e-07,0.0011165742734327079,0.04824197312535368,0.0027691174758737833,1.204259096175248e-08,2.1046616163081156e-08,5.888408081319308e-07,2.9121554810035494e-10,5.7674940838571136e-06,1.6488408546670956e-05,3.933257415558006e-07,1.16451477261644e-11
3.8195796549905836e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3559961978322527,0.13428801831920573,0.15409155782868209,0.009603924683597895,0.0005789605281034062,0.12844279693808705,0.003455461594956539,3.5343383611862375e-06,8.042836762096489e-06,0.0005592627910760989,9.34651987017766e-13,0.0007148106861339197,1.9400025949205542e-10,5.645461894305454e-07,2.5216038140165097e-08,1.5711581750580567e-10,3.826316227690577e-06,3.373279204634448e-07,2.1351258242744588e-08,0.0007793095903154698,3.3616561267810963e-06,0.003925298714070231,1.3088933789705749e-05,4.710917003772885e-06,1.1204009596140752e-07,1.6959430810861293e-07,0.0011172479682943603,0.04826409199414986,0.00276980339163836,1.2034234947238128e-08,2.1050068551769297e-08,5.891008495261928e-07,2.912098366320861e-10,5.766535424122598e-06,1.650439982158456e-05,3.934647002933795e-07,1.1645359672560344e-11
3.821848654040613e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35597395117327196,0.13425863809630603,0.15408478267192532,0.009608427926283282,0.000579085771752172,0.1285005344813037,0.00345880656026366,3.534128480594254e-06,8.045989094951039e-06,0.0005591978487389684,9.348537544232473e-13,0.0007148919358319243,1.940151535502807e-10,5.643635418948715e-07,2.5226390402036994e-08,1.5720704501415654e-10,3.8240580059522314e-06,3.376271683899119e-07,2.1347840243414934e-08,0.0007793623949607461,3.3624681841517716e-06,0.003926358657240691,1.3088553783178569e-05,4.70849360348886e-06,1.1209292948578919e-07,1.6956767479705793e-07,0.0011178541641721248,0.048283990791107054,0.002770420389899306,1.202672517797891e-08,2.1053174096996587e-08,5.893347547650747e-07,2.9120470293276973e-10,5.765673348233995e-06,1.6518792632293483e-05,3.9358968774793443e-07,1.164555128867421e-11
3.8241176530906426e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35595171360511657,0.13422926686389178,0.1540780086594026,0.00961293002957927,0.0005792109723606952,0.12855825450021188,0.0034621524293759255,3.5339174971248205e-06,8.049140470922956e-06,0.0005591329024778343,9.35054920432788e-13,0.0007149731510121531,1.9402999146991454e-10,5.641809009586549e-07,2.5236737598617333e-08,1.5729822084715627e-10,3.821803000722224e-06,3.3792641305387476e-07,2.1344422470816654e-08,0.0007794151627462318,3.3632799550742216e-06,0.003927417724201931,1.3088173746389022e-05,4.7060730840011155e-06,1.1214576376536741e-07,1.6954105750723837e-07,0.0011184602373504905,0.048303881837806095,0.00277103707966635,1.2019225472374828e-08,2.1056278124202786e-08,5.895685349954787e-07,2.911995755024392e-10,5.764811951616829e-06,1.6533186065820184e-05,3.937146038281238e-07,1.1645743721315756e-11
3.826386652140672e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35592948512301265,0.13419990461770623,0.1540712357905906,0.009617430994004523,0.0005793361299780051,0.12861595700296635,0.0034654992015469045,3.533705412956142e-06,8.052290890365849e-06,0.0005590679523041992,9.352554857489336e-13,0.0007150543316987608,1.9404477334796592e-10,5.639982667726579e-07,2.5247079732193358e-08,1.5738934499600812e-10,3.819551205310153e-06,3.3822565435800985e-07,2.1341004925278043e-08,0.0007794678937083142,3.3640914397454386e-06,0.0039284759156774885,1.3087793679816773e-05,4.703655440212208e-06,1.1219859878785293e-07,1.6951445622788625e-07,0.0011190661878128607,0.048323765138019045,0.0027716534612084397,1.2011735811247863e-08,2.1059380635424313e-08,5.898021902744884e-07,2.911944543714254e-10,5.7639512334824935e-06,1.654758011681154e-05,3.9383944859370503e-07,1.1645936975494017e-11
3.8286556511907017e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35590726572219045,0.13417055135349587,0.15406446406496652,0.00962193082007739,0.0005794612446530311,0.12867364199771558,0.0034688468760308714,3.5334922302620094e-06,8.055440353632812e-06,0.000559002998229552,9.354554510740198e-13,0.0007151354779158748,1.9405949928125547e-10,5.638156394871404e-07,2.525741680505216e-08,1.574804174520036e-10,3.817302613046575e-06,3.385248922051938e-07,2.1337587607131528e-08,0.000779520587883351,3.36490263836224e-06,0.003929533232390129,1.3087413583937302e-05,4.701240667035999e-06,1.1225143454175579e-07,1.6948787094782091e-07,0.0011196720155426873,0.048343640695515014,0.002772269534794108,1.2004256175471886e-08,2.106248163269789e-08,5.900357206593834e-07,2.911893395201246e-10,5.76309119304413e-06,1.6561974779919058e-05,3.93964222107663e-07,1.1646131047415415e-11
3.830924650240731e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35588505539788373,0.13414120706701013,0.15405769348200782,0.009626429508315952,0.0005795863164346185,0.12873130949260306,0.0034721954520826894,3.5332779512125374e-06,8.058588861076552e-06,0.0005589380402653698,9.356548171102062e-13,0.0007152165896876006,1.940741693664503e-10,5.636330192519427e-07,2.5267748819481094e-08,1.5757143820650845e-10,3.81505721727952e-06,3.3882412649847047e-07,2.1334170516708897e-08,0.000779573245307675,3.3657135511212857e-06,0.003930589675061971,1.3087033459223619e-05,4.698828759397839e-06,1.1230427101582532e-07,1.694613016558902e-07,0.0011202777205234812,0.04836350851406055,0.002772885300691535,1.1996786545958267e-08,2.1065581118058327e-08,5.902691262074831e-07,2.9118423091379495e-10,5.762231829516122e-06,1.6576370049801133e-05,3.940889244349457e-07,1.1646325929813727e-11
3.8331936492907607e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3558628541453292,0.13411187175400077,0.15405092404119225,0.009630927059238046,0.0005797113453715414,0.12878895949576785,0.003475544928957721,3.533062577974693e-06,8.061736413049406e-06,0.0005588730784231205,9.35853584559498e-13,0.0007152976670380228,1.9408878370008847e-10,5.634504062165478e-07,2.5278075777767232e-08,1.5766240725095122e-10,3.812815011371941e-06,3.3912335714102647e-07,2.1330753654337923e-08,0.0007796258660175475,3.366524178219086e-06,0.003931645244414569,1.3086653306150726e-05,4.696419712235105e-06,1.1235710819809103e-07,1.6943474834088486e-07,0.001120883302738864,0.04838336859742007,0.0027735007591685973,1.19893269036703e-08,2.1068679093533003e-08,5.90502406975887e-07,2.9117912856500823e-10,5.761373142113373e-06,1.6590765921123524e-05,3.942135556371663e-07,1.1646521623894485e-11
3.83546264834079e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35584066195976854,0.13408254541022332,0.154044155741998,0.009635423473361136,0.0005798363315124586,0.12884659201534185,0.003478895305912148,3.5328461127103416e-06,8.064883009903143e-06,0.0005588081127142549,9.360517541236493e-13,0.0007153787099911955,1.9410334237848984e-10,5.632678005298579e-07,2.528839768219776e-08,1.577533245768631e-10,3.810575988710936e-06,3.3942258403628065e-07,2.1327337020346805e-08,0.0007796784500492078,3.3673345198519533e-06,0.003932699941168595,1.3086273125193213e-05,4.6940135204978e-06,1.1240994607661126e-07,1.6940821099160156e-07,0.0011214887621724986,0.0484032209493545,0.0027741159104926957,1.1981877229616186e-08,2.1071775561144792e-08,5.907355630217463e-07,2.911740324858097e-10,5.7605151300529935e-06,1.6605162388555545e-05,3.9433811577504405e-07,1.164671813146448e-11
3.83773164739082e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.355818478836446,0.134053228031436,0.15403738858390362,0.009639918751202448,0.0005799612749059542,0.12890420705945252,0.0034822465822026806,3.532628557578047e-06,8.068028651989167e-06,0.0005587431431502137,9.362493265042477e-13,0.0007154597185711517,1.94117845497839e-10,5.630852023404014e-07,2.529871453506004e-08,1.5784419017584133e-10,3.808340142699208e-06,3.397218070878015e-07,2.132392061506727e-08,0.0007797309974388744,3.368144576216044e-06,0.0039337537660441265,1.308589291682134e-05,4.691610179147745e-06,1.1246278464027926e-07,1.6938168959691837e-07,0.0011220940988081146,0.04842306557362253,0.0027747307549309077,1.197443750484788e-08,2.1074870522917808e-08,5.909685944024791e-07,2.9116894263530874e-10,5.759657792553e-06,1.661955944677357e-05,3.944626049127018e-07,1.1646915444998704e-11
3.8400006464408493e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35579630477061086,0.13402391961340032,0.154030622566388,0.009644412893278866,0.0005800861756005061,0.1289618046362206,0.003485598757086775,3.532409914731708e-06,8.071173339658341e-06,0.0005586781697424235,9.364463024026452e-13,0.000715540692801896,1.9413229315411895e-10,5.629026117961765e-07,2.530902633864025e-08,1.5793500403957683e-10,3.8061074667614107e-06,3.4002102619936976e-07,2.132050443882801e-08,0.0007797835082226775,3.3689543475073333e-06,0.003934806719760422,1.3085512681504352e-05,4.6892096831585735e-06,1.1251562387774777e-07,1.6935518414570957e-07,0.0011226993126295238,0.048442902473979636,0.0027753452927498892,1.1967007710476489e-08,2.1077963980870373e-08,5.912015011752191e-07,2.911638589881343e-10,5.758801128832639e-06,1.6633957090461285e-05,3.9458702311449274e-07,1.164711355859974e-11
3.842269645490879e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35577413975751493,0.1339946201518802,0.1540238576889302,0.009648905900107047,0.0005802110336445294,0.12901938475376307,0.0034889518298223403,3.5321901863224193e-06,8.074317073261233e-06,0.0005586131925023009,9.366426825200462e-13,0.0007156216327074152,1.941466854432001e-10,5.627200290448646e-07,2.5319333095225138e-08,1.5802576615981664e-10,3.8038779543354496e-06,3.403202412748934e-07,2.131708849195198e-08,0.0007798359824366853,3.3697638339216577e-06,0.003935858803036245,1.3085132419715646e-05,4.6868120275154546e-06,1.1256846377644034e-07,1.693286946267464e-07,0.0011233044036206576,0.04846273165417933,0.002775959524216011,1.1959587827659851e-08,2.108105593701124e-08,5.914342833967873e-07,2.911587815999468e-10,5.7579451381119934e-06,1.664835531430787e-05,3.9471137043921227e-07,1.1647312480843852e-11
3.8445386445409083e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.355751983792414,0.13396532964264282,0.1540170939510099,0.009653397772203325,0.0005803358490863352,0.1290769474201904,0.0034923057996680195,3.531969374496692e-06,8.07745985314789e-06,0.0005585482114412492,9.368384675574168e-13,0.0007157025383116674,1.9416102246075784e-10,5.625374542336286e-07,2.5329634807100497e-08,1.5811647652839967e-10,3.801651598880651e-06,3.4061945221848914e-07,2.1313672774766776e-08,0.0007798884201169888,3.370573035654666e-06,0.0039369100165895475,1.308475213192602e-05,4.684417207215679e-06,1.1262130432452867e-07,1.6930222102886143e-07,0.0011239093717654387,0.04848255311797204,0.00277657344959523,1.1952177837583661e-08,2.108414639334908e-08,5.916669411245008e-07,2.911537104802157e-10,5.757089819612502e-06,1.6662754113005525e-05,3.948356469464643e-07,1.1647512214026828e-11
3.846807643590938e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3557298368705674,0.13393604808145815,0.15401033135210687,0.009657888510083774,0.000580460621974157,0.12913449264360827,0.003495660665883012,3.5317474813975902e-06,8.080601679667973e-06,0.0005584832265706603,9.370336582155388e-13,0.0007157834096385895,1.9417530430232637e-10,5.623548875092411e-07,2.533993147655248e-08,1.5820713513723384e-10,3.799428393872614e-06,3.409186589344303e-07,2.1310257287607357e-08,0.0007799408212996553,3.37138195290185e-06,0.003937960361137673,1.3084371818595812e-05,4.682025217269115e-06,1.1267414551236833e-07,1.6927576334108794e-07,0.0011245142170478648,0.04850236686910581,0.0027771870691531567,1.1944777721487349e-08,2.1087235351900454e-08,5.918994744160615e-07,2.9114864549538703e-10,5.75623517255662e-06,1.6677153481258332e-05,3.9495985270644864e-07,1.164771273397995e-11
3.8490766426409674e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3557076989872382,0.1339067754640991,0.15400356989170141,0.009662378114264172,0.0005805853523561384,0.12919202043211672,0.003499016427727157,3.5315245091641993e-06,8.0837425531707e-06,0.0005584182379019131,9.372282551949806e-13,0.000715864246712094,1.941895310632691e-10,5.621723290180266e-07,2.5350223105867088e-08,1.582977419783067e-10,3.7972083328054788e-06,3.412178613271712e-07,2.1306842030794938e-08,0.0007799931860206177,3.372190585858545e-06,0.0039390098373972586,1.3083991480195948e-05,4.679636052695507e-06,1.1272698732728025e-07,1.6924932155221874e-07,0.0011251189394520704,0.048522172911325934,0.0027778003831550433,1.1937387460666752e-08,2.1090322814662186e-08,5.921318833281927e-07,2.911435867103835e-10,5.755381196167927e-06,1.6691553413773622e-05,3.950839877777525e-07,1.1647914050373544e-11
3.851345641690997e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3556855701376923,0.1338775117863408,0.153996809569274,0.009666866585260067,0.0005807100402803559,0.12924953079381168,0.003502373084460769,3.5313004599326303e-06,8.086882474004953e-06,0.0005583532454463776,9.374222591961491e-13,0.0007159450495560738,1.9420370283883036e-10,5.619897789059731e-07,2.5360509697330247e-08,1.583882970436654e-10,3.7949914091873537e-06,3.4151705930130135e-07,2.1303427004651014e-08,0.0007800455143157815,3.3729989347199305e-06,0.003940058446084414,1.3083611117196144e-05,4.677249708527252e-06,1.1277982975661077e-07,1.692228956510486e-07,0.0011257235389622853,0.04854197124837555,0.0027784133918658375,1.1930007036465048e-08,2.109340878362816e-08,5.923641679177535e-07,2.9113853419129475e-10,5.7545278896710334e-06,1.6705953905263153e-05,3.9520805221776325e-07,1.1648116174125769e-11
3.8536146407410265e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35566345031719954,0.13384825704396172,0.1539900503843055,0.009671353923586706,0.0005808346857947922,0.1293070237367832,0.0035057306353448387,3.5310753358348335e-06,8.090021442519154e-06,0.0005582882492154105,9.376156709192243e-13,0.0007160258181943965,1.9421781972407913e-10,5.618072373186003e-07,2.5370791253227483e-08,1.5847880032544034e-10,3.7927776165457506e-06,3.418162527615997e-07,2.1300012209505936e-08,0.0007800978062210825,3.3738069996810122e-06,0.003941106187914516,1.3083230730057278e-05,4.674866179809044e-06,1.1283267278998269e-07,1.691964856265642e-07,0.001126328015562734,0.04856176188399506,0.0027790260955501012,1.1922636430257192e-08,2.1096493260800036e-08,5.925963282423028e-07,2.9113348785563326e-10,5.75367525229171e-06,1.6720354950447367e-05,3.953320460922276e-07,1.1648319090951916e-11
3.855883639791056e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3556413395210332,0.13381901123274303,0.15398329233627708,0.00967584012975906,0.0005809592889473462,0.12936449926911622,0.003509089079640951,3.530849138999056e-06,8.09315945906131e-06,0.000558223249220357,9.378084910641799e-13,0.0007161065526509061,1.942318818139295e-10,5.616247044010107e-07,2.5381067775844562e-08,1.5856925181583597e-10,3.7905669484254703e-06,3.421154416130136e-07,2.129659764568746e-08,0.0007801500617723959,3.374614780936638e-06,0.003942153063602272,1.3082850319241091e-05,4.672485461596917e-06,1.1288551641655924e-07,1.6917009146772644e-07,0.0011269323692377272,0.048581544821922264,0.0027796384944720437,1.1915275623464632e-08,2.1099576248173448e-08,5.928283643591849e-07,2.9112844765028896e-10,5.752823283256677e-06,1.673475654405562e-05,3.954559694660243e-07,1.164852279063284e-11
3.8581526388410855e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35561923774447046,0.13378977434846895,0.15397653542467032,0.009680325204291792,0.000581083849785829,0.12942195739888998,0.003512448416611324,3.5306218715496185e-06,8.096296523978989e-06,0.0005581582454725495,9.380007203307689e-13,0.0007161872529494231,1.942458892031298e-10,5.614421802978649e-07,2.53913392674674e-08,1.5865965150713532e-10,3.788359398389608e-06,3.424146257606693e-07,2.129318331351624e-08,0.0007802022810055051,3.375422278681487e-06,0.003943199073861703,1.3082469885214142e-05,4.670107548958094e-06,1.129383606237925e-07,1.691437131633681e-07,0.001127536599971699,0.048601320065892226,0.0027802505888955007,1.1907924597565309e-08,2.1102657747731708e-08,5.930602763252406e-07,2.9112341363667626e-10,5.751971981794171e-06,1.674915868081948e-05,3.9557982239739825e-07,1.1648727282532266e-11
3.860421637891115e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3555971449827912,0.13376054638692586,0.15396977964896705,0.009684809147699366,0.0005812083683579851,0.1294793981341796,0.003515808645518654,3.530393535607897e-06,8.099432637619431e-06,0.0005580932379833117,9.38192359418579e-13,0.0007162679191137481,1.9425984198630815e-10,5.612596651534929e-07,2.5401605730381874e-08,1.587499993916802e-10,3.78615496001494e-06,3.427138051098268e-07,2.128976921331519e-08,0.0007802544639561659,3.3762294931101e-06,0.003944244219406306,1.3082089428439547e-05,4.667732436971089e-06,1.1299120539985113e-07,1.6911735070238856e-07,0.0011281407077491606,0.048621087619637925,0.0027808623790840236,1.1900583334083785e-08,2.110573776145861e-08,5.932920641975655e-07,2.91118385831805e-10,5.751121347133224e-06,1.676356135547552e-05,3.957036049462055e-07,1.1648932569422289e-11
3.8626906369411446e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3555750612312798,0.13373132734390408,0.1539630250086494,0.009689291960495852,0.0005813328447114475,0.1295368214830534,0.003519169765626433,3.5301641332903285e-06,8.102567800329323e-06,0.000558028226763951,9.383834090269132e-13,0.000716348551167652,1.942737402578813e-10,5.610771591116701e-07,2.5411867166873478e-08,1.588402954619113e-10,3.7839536269011798e-06,3.4301297956597106e-07,2.128635534541124e-08,0.0007803066106601515,3.377036424416815e-06,0.003945288500948701,1.308170894937519e-05,4.665360120726841e-06,1.1304405073417915e-07,1.6909100407378332e-07,0.001128744692554618,0.04864084748688907,0.002781473865300702,1.1893251814574347e-08,2.110881629133985e-08,5.935237280335535e-07,2.9111336416718224e-10,5.750271378504804e-06,1.6777964562768313e-05,3.958273171773019e-07,1.1649138639170695e-11
3.864959635991174e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3555529864852242,0.13370211721519637,0.15395627150320007,0.009693773643195102,0.0005814572788937768,0.12959422745357496,0.0035225317761986797,3.5299336667101107e-06,8.105702012455e-06,0.0005579632118257645,9.385738698548868e-13,0.0007164291491348851,1.9428758411213295e-10,5.608946623158093e-07,2.542212357922767e-08,1.589305397103339e-10,3.781755392663087e-06,3.433121490347347e-07,2.128294171012884e-08,0.0007803587211531773,3.377843072795826e-06,0.003946331919200925,1.3081328448479772e-05,4.66299059532786e-06,1.1309689661563011e-07,1.6906467326650485e-07,0.0011293485543726715,0.04866059967137304,0.0027820850478083134,1.18859300206361e-08,2.1111893339354906e-08,5.937552678903769e-07,2.91108348611981e-10,5.749422075140465e-06,1.67923682974519e-05,3.9595095915437634e-07,1.1649345484843085e-11
3.8672286350412036e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3555309207399163,0.13367291599659886,0.15394951913210184,0.009698254196310603,0.0005815816709524307,0.12965161605380143,0.0035258946765001535,3.529702137975857e-06,8.108835274342278e-06,0.0005578981931800349,9.387637426013457e-13,0.000716509713039169,1.9430137364314851e-10,5.607121749088087e-07,2.543237496972936e-08,1.590207321295449e-10,3.779560250936556e-06,3.436113134219591e-07,2.1279528307785913e-08,0.000780410795470823,3.378649438441139e-06,0.003947374474874206,1.308094792621723e-05,4.660623855887601e-06,1.1314974303131373e-07,1.6903835826940866e-07,0.0011299522931880613,0.048680344176813994,0.002782695926869219,1.1878617933943117e-08,2.11149689074705e-08,5.939866838247789e-07,2.9110333925628036e-10,5.748573436273342e-06,1.6806772554280874e-05,3.9607453093370797e-07,1.1649553120890788e-11
3.869497634091233e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35550886399065085,0.13364372368391006,0.15394276789483807,0.009702733620355647,0.0005817060209348048,0.12970898729178615,0.0035292584657960644,3.529469549193417e-06,8.111967586336666e-06,0.0005578331708380372,9.389530279649692e-13,0.0007165902429042082,1.9431510894490227e-10,5.60529697033259e-07,2.5442621340664118e-08,1.5911087271219627e-10,3.777368195370289e-06,3.439104726336112e-07,2.127611513870439e-08,0.0007804628336486794,3.3794555215466275e-06,0.0039484161686792855,1.3080567383046642e-05,4.6582598975305565e-06,1.1320258996969616e-07,1.6901205907146513e-07,0.0011305559089855783,0.04870008100693422,0.0027833065027455025,1.1871315536204364e-08,2.1118042997657098e-08,5.942179758940064e-07,2.910983361044665e-10,5.747725461137661e-06,1.682117732801382e-05,3.9619803257474814e-07,1.1649761549110058e-11
3.8717666331412627e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35548681623272665,0.1336145402729317,0.15393601779089228,0.009707211915843176,0.0005818303288881937,0.12976634117557587,0.0035326231433523473,3.529235902464168e-06,8.115098948783184e-06,0.0005577681448110306,9.391417266441689e-13,0.0007166707387536787,1.9432879011117768e-10,5.603472288312495e-07,2.545286269431562e-08,1.592009614510294e-10,3.7751792196335306e-06,3.442096265758622e-07,2.1272702203213764e-08,0.0007805148357224115,3.3802613223059806e-06,0.0039494570013260955,1.308018681941654e-05,4.655898715393685e-06,1.1325543742179177e-07,1.6898577566179193e-07,0.0011311594017499355,0.048719810165453,0.002783916775698843,1.1864022809132013e-08,2.1121115611893022e-08,5.94449144155702e-07,2.910933389831235e-10,5.746878148968239e-06,1.683558261342283e-05,3.963214641479669e-07,1.1649970739306297e-11
3.874035632191292e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3554647774614457,0.13358536575946814,0.15392926881974842,0.009711689083285893,0.0005819545948598177,0.12982367771321285,0.0035359887084354777,3.529001199886149e-06,8.118229362026475e-06,0.0005577031151102647,9.39329839337151e-13,0.0007167512006112361,1.943424172356203e-10,5.60164770444498e-07,2.5463099032967726e-08,1.5929099833885208e-10,3.7729933174109e-06,3.4450877515503483e-07,2.1269289501632052e-08,0.0007805668017275059,3.381066840912733e-06,0.003950496973523973,1.3079806235785357e-05,4.653540304625299e-06,1.1330828537495099e-07,1.6895950802924457e-07,0.0011317627714660626,0.04873953165608718,0.0027845267459905986,1.185673973451856e-08,2.112418675213582e-08,5.946801886663797e-07,2.910883479603702e-10,5.746031499000623e-06,1.6849988405288e-05,3.9644482571323266e-07,1.1650180698797905e-11
3.8760777313363187e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35544495024699274,0.13355911630126033,0.15392319571383814,0.00971571756992958,0.0005820663983788429,0.1298752657727689,0.003539018475239896,3.528789066546797e-06,8.121045922661252e-06,0.0005576445852478013,9.394986403195346e-13,0.0007168235872394875,1.9435463551914912e-10,5.600005664053217e-07,2.547230745181943e-08,1.5937198719938352e-10,3.7710286280568495e-06,3.447780042135467e-07,2.1266218270460942e-08,0.0007806135403226587,3.3817915665781797e-06,0.0039514322134040596,1.3079463693799762e-05,4.651420100452022e-06,1.133558489502015e-07,1.6893588064023167e-07,0.0011323056989920187,0.04875727444468677,0.0027850754606932857,1.1850193205228967e-08,2.112694951970342e-08,5.94888022966108e-07,2.910838613648883e-10,5.7452700795820415e-06,1.6862954046667875e-05,3.965557913075495e-07,1.1650370341009534e-11
3.878119830481345e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.3554251303044981,0.13353287404358818,0.15391712352470385,0.009719745143645441,0.0005821781679651435,0.12992683979430752,0.003542048959813383,3.5285760811913684e-06,8.123861714970992e-06,0.0005575860524268818,9.396669677271621e-13,0.0007168959463706478,1.9436681017260546e-10,5.598363705337762e-07,2.5481511812038535e-08,1.5945293404967657e-10,3.7690664185642336e-06,3.450472287841362e-07,2.12631472292499e-08,0.0007806602497567977,3.382516063997534e-06,0.003952366757410861,1.3079121136313956e-05,4.649302133644168e-06,1.1340341291408793e-07,1.6891226601379698e-07,0.00113284852682587,0.04877501102801483,0.002785623930641585,1.184365446650891e-08,2.112971109635264e-08,5.950957571157736e-07,2.910793796871499e-10,5.744509195374356e-06,1.68759200902441e-05,3.9666670028750385e-07,1.1650560605179859e-11
3.880161929626372e-07,0.16628943999999998,0.631014654409785,0.0,0.0,0.35540531763054445,0.13350663898339918,0.15391105225197,0.009723771804806648,0.0005822899036529688,0.12997839978368045,0.0035450801616224653,3.5283622453415607e-06,8.126676739206079e-06,0.0005575275166556826,9.39834822068543e-13,0.0007169682780219128,1.943789412639303e-10,5.596721829323078e-07,2.5490712115289586e-08,1.595338388846432e-10,3.7671066843648387e-06,3.4531644879886706e-07,2.126007637823327e-08,0.000780706930055747,3.3832403333115423e-06,0.003953300606060093,1.3078778563656075e-05,4.647186400688428e-06,1.1345097725844648e-07,1.6888866414189223e-07,0.0011333912549567387,0.048792741408775556,0.0027861721560252886,1.183712350516839e-08,2.113247148350802e-08,5.953033911567156e-07,2.9107490290544276e-10,5.743748845822914e-06,1.6888886532224044e-05,3.967775527006734e-07,1.165075148410887e-11
