Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241),CH3OX(61),SX(245)
1.405768060051088e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667948755565,0.11866996601062857,0.022821567692218374,3.396042605637321e-54,3.515979904780908e-37,8.70585584395499e-21,3.732909148045433e-41,4.107106580197156e-28,3.405142608682685e-30,1.2407054909081005e-12,1.5119000536514364e-59,1.240701874380436e-12,3.734271995453664e-39,2.0502249023459876e-38,1.269818963094859e-43,1.0828618069718253e-58,1.2293704827169601e-29,3.291150673247744e-35,8.356499098249357e-23,1.2676396738619522e-11,5.990222361737338e-56,6.319886763323433e-38,5.420540372398191e-12,1.6718195019720363e-12,8.766710362081163e-16,1.2674639078184867e-11,2.2916977859300585e-19,7.993340950085423e-21,1.6030449193023414e-27,1.7194911610150523e-23,5.4705139122997205e-33,8.824394461431431e-41,2.3728636611686316e-43,7.80439518761356e-45,7.00097571292396e-63,8.55724287385123e-35,2.708011056467253e-39,9.661472435306195e-63
2.2154905724661595e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794688669,0.11866996599949059,0.02282156769173689,1.101885214577133e-52,2.3237321869515643e-36,3.3515657899757205e-20,2.7280870678484555e-40,1.6527557113002893e-27,1.4910001380867534e-29,1.955355264865108e-12,2.931231163784748e-58,1.9553463243073696e-12,2.526552807654586e-38,1.3479056895601211e-37,9.280109212972015e-43,1.827944708631222e-57,4.8952289360372293e-29,3.526919192151435e-34,2.0658920940160338e-22,1.9978877500733386e-11,1.9435967532380262e-54,6.957366308112323e-37,8.542683107246086e-12,2.634787665557075e-12,2.1668982880217065e-15,1.997453196822096e-11,9.11671478994941e-19,3.1885653977270483e-20,6.894440809790872e-27,4.2551949443983186e-23,2.1787260738935815e-32,6.449001242366647e-40,4.3805246834291475e-42,1.4078454591337477e-43,3.8911730612570565e-61,9.419926703167e-34,2.905336913537645e-38,5.34757157903565e-61
3.8349355972963025e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966794314874,0.11866996597721463,0.02282156769077392,6.620692960290528e-51,2.2645251382600708e-35,1.7459759590603383e-19,3.190075332369074e-39,8.872182766240352e-27,9.430338903954196e-29,3.384662115920106e-12,9.819261812015266e-57,3.3846353858524184e-12,2.5184470771181956e-37,1.2960798863295363e-36,1.085167216652092e-41,6.030843604253123e-56,2.6179698450828385e-28,5.992451595833834e-33,6.176817263029903e-22,3.458576907677848e-11,1.167812843845604e-52,1.2302670593440584e-35,1.4786772569308536e-11,4.560723992370447e-12,6.476296615108456e-15,3.457277482032407e-11,4.865838870551758e-18,1.7116703275484505e-19,4.185093923810932e-26,1.2749409980296931e-22,1.1656654593280821e-31,7.54104268722807e-39,1.389485761439713e-40,4.4538571957882227e-42,4.8264676760225525e-59,1.6655513474244084e-32,4.9480372717304565e-37,6.576057448850955e-59
5.454380622126445e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667939410535,0.11866996595493867,0.022821567689810952,4.902549911026321e-50,8.53122297781407e-35,4.840156887874242e-19,1.309309319838795e-38,2.4848181852360126e-26,2.9656232542508893e-28,4.813978703576239e-12,5.979533937628287e-56,4.813924663016015e-12,9.415607455897759e-37,4.915391232965553e-36,4.453878763306573e-41,3.722321395893716e-55,7.331111656517974e-28,3.0524176689414615e-32,1.2488302950420921e-21,4.919523516576416e-11,8.647524881743576e-52,6.042123582783935e-35,2.103060069593351e-11,6.48666031870802e-12,1.3089353622035849e-14,4.91689606459988e-11,1.3605786514765809e-17,4.806166230999721e-19,1.2804980074414372e-25,2.582473987872434e-22,3.2652117110596256e-31,3.0950890794248367e-38,8.84589635984162e-40,2.9107476443059866e-41,4.688551718494466e-58,8.179353759943547e-32,2.5240762706580754e-36,6.375040355224564e-58
7.073825646956587e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667935672075,0.11866996593266271,0.022821567688847983,2.326949382626543e-49,2.2706263173661964e-34,1.026556657109977e-18,3.749421304315792e-38,5.299380938828955e-26,7.006802592046809e-28,6.243305026563289e-12,2.3597869354228138e-55,6.243214155840871e-12,2.4813502407526624e-36,1.3182813185100912e-35,1.2754419146604144e-40,1.505696590469816e-54,1.5644121310837664e-27,1.0271495541608263e-31,2.1000314663070412e-21,6.380727732417364e-11,4.104466640044639e-51,1.9916688784259383e-34,2.7274167497983642e-11,8.412596644569523e-12,2.2003838523938124e-14,6.376308973660303e-11,2.8993399568644967e-17,1.0281837382001326e-18,2.9578384837306716e-25,4.350603905482008e-22,6.969770403251126e-31,8.863351605630857e-38,3.587283930392412e-39,1.2173318803718461e-40,3.2263324516308613e-57,2.695977838919625e-31,8.507211593067478e-36,4.368612503557743e-57
8.69327067178673e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966793193336,0.11866996591038675,0.022821567687885014,8.564754809219999e-49,4.974432199739284e-34,1.8691317046837496e-18,8.796287279988367e-38,9.68358832969654e-26,1.4058327234309669e-27,7.67264108354271e-12,7.28565432237458e-55,7.672503864370596e-12,5.388171329976169e-36,2.9066254227079164e-35,2.992237775377005e-40,4.8117232756932806e-54,2.8610602173510015e-27,2.726578801205554e-31,3.1712810947061886e-21,7.842189715355052e-11,1.510722598905737e-50,5.2449211196581765e-34,3.351747298737633e-11,1.0338532969954667e-11,3.321744106050086e-14,7.835516239870022e-11,5.295066151141312e-17,1.8850028234096095e-18,5.8218127429673195e-25,6.581979544150852e-22,1.2750288671410954e-30,2.0794019215642278e-37,1.1224936011033742e-38,3.9185215594063635e-40,1.6422178925105066e-56,7.099162340648479e-31,2.262172081137755e-35,2.213590228621716e-56
1.1932160721447016e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667924455153,0.11866996586583485,0.02282156768595908,7.419400795307716e-48,1.6769340094142352e-33,4.702126865460277e-18,3.372748802300198e-37,2.4467796770389646e-25,4.1923245442762496e-27,1.0531342394478397e-11,4.454358991090159e-54,1.0531083928705655e-11,1.7895767879953448e-35,9.8966617602398e-35,1.1473107962280292e-39,3.2396735230236333e-53,7.243571820220757e-27,1.2541171009800884e-30,5.973909487911639e-21,1.0765887574954821e-10,1.3086955260768854e-49,2.4134765864568012e-33,4.6003300073402645e-11,1.4190405619294752e-11,6.253343466544981e-14,1.0753313958188945e-10,1.3368486622851322e-16,4.795305623272575e-18,1.683608845625228e-24,1.2444772864123754e-21,3.229982300207534e-30,7.973398503583523e-37,6.895278296293628e-38,2.5309727365805912e-39,2.4294307270761998e-55,3.2662086918732216e-30,1.0446448825143395e-34,3.2401715290612627e-55
1.51710507711073e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966791697592,0.11866996582128295,0.022821567684033144,3.3979484353071054e-47,4.240310420043443e-33,9.518528856155701e-18,9.47855182062083e-37,4.966347865547961e-25,9.782530858827997e-27,1.3390082625569496e-11,1.6750401818024748e-53,1.3389664856369613e-11,4.476321077510064e-35,2.519158817202622e-34,3.2243289037068986e-39,1.3091561306680785e-52,1.4733813614453845e-26,3.9527272537039094e-30,9.656680382147496e-21,1.3690618376157593e-10,5.9935835636864236e-49,7.58650954861603e-33,5.848808205178124e-11,1.8042278266725813e-11,1.0101882025608844e-13,1.3670289467075187e-10,2.7117351590402724e-16,9.798449506598647e-18,3.8400515377118384e-24,2.019361961324581e-21,6.573766916882841e-30,2.2409227023463026e-36,2.625573696808929e-37,9.92584482890072e-39,1.4933458952695067e-54,1.0265634048172425e-29,3.3034774163450293e-34,1.9791469326616157e-54
1.8409940820767588e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966790949566,0.11866996577673104,0.02282156768210721,1.180986987458042e-46,9.032551211340828e-33,1.6881108603318415e-17,2.2223044541871447e-36,8.824367706659667e-25,1.9644554315799697e-26,1.624886176542441e-11,4.940464581549025e-53,1.6248246647729486e-11,9.460449886743041e-35,5.388972210829806e-34,7.559640020567555e-39,4.1471990150919206e-52,2.623785502441102e-26,1.0062000503096114e-29,1.4219556606805366e-20,1.6616383465716506e-10,2.083122876843908e-48,1.9294486789603218e-32,7.097181902570661e-11,2.189415091224511e-11,1.4865413523833919e-13,1.6586443027252566e-10,4.815471685187123e-16,1.7527428868039675e-17,7.574517629274035e-24,2.9853786817411534e-21,1.171346419795581e-29,5.254383676658421e-36,7.842653638099823e-37,3.0398731210905703e-38,6.861013989922104e-54,2.610475063510759e-29,8.437914367390335e-34,9.03021609966897e-54
2.1648830870427873e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667902014354,0.11866996573217914,0.022821567680181273,3.500167858115463e-46,1.7148182945762336e-32,2.734654925198767e-17,4.622427802438965e-36,1.431535287207837e-24,3.559706187124737e-26,1.9107679802742247e-11,1.2551089349145041e-52,1.9106829303149517e-11,1.7854207535857433e-34,1.025761994118813e-33,1.572417531793901e-38,1.1358212970230965e-51,4.266479131463712e-26,2.2270500332313865e-29,1.9662501091710777e-20,1.954318417716989e-10,6.173886530636185e-48,4.2801148830860143e-32,8.345451109775092e-11,2.574602355584978e-11,2.0542011984101802e-13,1.9501774897349228e-10,7.807407857303825e-16,2.8629499839026356e-17,1.3526283571778974e-23,4.145200014130595e-21,1.9058844613129114e-29,1.0930311380474205e-35,2.007976901461932e-36,7.961120603288582e-38,2.621598059587285e-53,5.790041687406865e-29,1.8743854066158363e-33,3.424252809025887e-53
2.8126610969748443e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966788704866,0.11866996564307533,0.0228215676763294,2.6275534156961335e-45,4.942466044664902e-32,5.971255430750633e-17,1.6172481829939446e-35,3.1324196177603126e-24,9.534657889066487e-26,2.4825432526428336e-11,6.487473249608358e-52,2.4823997207571347e-11,5.094526346400224e-34,2.964582842383612e-33,5.501420074646621e-38,7.291929288239089e-51,9.385871336468135e-26,8.495169919642181e-29,3.318845245551833e-20,2.539989757061077e-10,4.634696507042296e-47,1.653691705455775e-31,1.0841676092989944e-10,3.3449768837303016e-11,3.462704851827949e-13,2.5329974559091073e-10,1.7063123685426705e-15,6.357291263323871e-17,3.5398260032786844e-23,7.057706342110296e-21,4.19867484047302e-29,3.825826999311783e-35,1.040698203825105e-35,4.3316486482253266e-37,3.360525656356977e-52,2.2362795563494644e-28,7.21757028053598e-33,4.273818887703585e-52
3.3956613059136956e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966787357599,0.1186699655628819,0.022821567672862714,9.843378698124638e-45,1.056832352560146e-31,1.0483083048056379e-16,3.963964966783275e-35,5.506967786645975e-24,1.9474493260028642e-25,2.9971542897468326e-11,2.0014516432167518e-51,2.9969451280182495e-11,1.0815054514673277e-33,6.3470197125314e-33,1.348429363004128e-37,2.5535680503891367e-50,1.6582789942123132e-25,2.178440116306251e-28,4.8371282375591475e-20,3.067449436222162e-10,1.7362566706513026e-46,4.289149617344616e-31,1.3087921320978254e-10,4.03831395840317e-11,5.040765658168328e-13,3.057254658280406e-10,2.99660452418162e-15,1.132147783049709e-16,7.124931926058417e-23,1.0371003260641152e-20,7.427748631403671e-29,9.38129728334295e-35,3.2121006996959204e-35,1.3825620691225789e-36,1.6831774011256355e-51,5.798619433945958e-28,1.8647465345398033e-32,2.1096488863388704e-51
3.978661514852547e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667860099966,0.11866996548268846,0.02282156766939603,2.9422009942654134e-44,2.0021762815217926e-31,1.683338797819856e-16,8.435202866287512e-35,8.853046677458167e-24,3.5616419452115212e-25,3.5117779126241534e-11,5.120021859465971e-51,3.5114908157857395e-11,2.035142026496253e-33,1.2034693833619537e-32,2.8694199795727427e-37,7.2704852984099055e-50,2.679450844934274e-25,4.786281803329178e-28,6.640497537090661e-20,3.5952466589082054e-10,5.189697663608912e-46,9.533589496917392e-31,1.533382815520476e-10,4.7316510324506825e-11,6.9117755122698e-13,3.5812460222174397e-10,4.812318381479103e-15,1.8431560960839765e-16,1.288753642813908e-22,1.4359345035219215e-20,1.2017688687791127e-28,1.9973300965126473e-34,8.233992222482285e-35,3.663131146858097e-36,6.506117213221843e-51,1.28852818042905e-27,4.1284140947235215e-32,8.037658833768571e-51
4.5616617237913986e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966784662057,0.11866996540249503,0.022821567665929344,7.567126301721262e-44,3.476105807182351e-31,2.53332265586773e-16,1.6201487132525828e-34,1.3336455602736435e-23,6.009161916701253e-25,4.02641411489269e-11,1.1494185855502227e-50,4.026036784267377e-11,3.510055345769205e-33,2.0908829662304327e-32,5.511294225004562e-37,1.7970953590420437e-49,4.0575075616817834e-25,9.421337107487976e-28,8.7289321890307e-20,4.123382174829892e-10,1.3347523385582345e-45,1.8985769794900487e-30,1.7579396653673475e-10,5.4249881058707033e-11,9.074656639318355e-13,4.104971693771082e-10,7.241870447835386e-15,2.8111507009384306e-16,2.1556889058738273e-22,1.9042932807340194e-20,1.8223160530744683e-28,3.83851685872001e-34,1.850132318118678e-34,8.500206452110868e-36,2.1170297692642648e-50,2.5653777054022985e-27,8.190069039576016e-32,2.5775916367928387e-50
5.727662141669101e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966781965163,0.11866996524210817,0.022821567658995973,3.975214959963944e-43,8.772683067805776e-31,5.001848523837604e-16,4.898009838024358e-34,2.6377012993821555e-23,1.4470133657737953e-24,5.055724232088329e-11,4.593260042235224e-50,5.055129564207624e-11,8.73216863044949e-33,5.283724024061446e-32,1.6661666935239243e-36,8.763990141056199e-49,8.1153522757791345e-25,2.950536525212077e-27,1.3760913679611158e-19,5.180671076579573e-10,7.011812475603381e-45,6.101632451014649e-30,2.206951887543326e-10,6.81166225081874e-11,1.427174350677635e-12,5.151626543605933e-10,1.429288044535544e-14,5.69885592869722e-16,5.124698019184788e-22,3.058650074433068e-20,3.65537563500506e-28,1.1624201682354349e-33,7.3956350662928775e-34,3.6508657257162316e-35,1.779814446548478e-49,8.239786894226136e-27,2.6116511779054757e-31,2.0860374454710244e-49
6.777062517759034e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966779536798,0.11866996509776,0.02282156765275594,1.287156120400062e-42,1.739070436542775e-30,8.268410475976577e-16,1.1045723588837058e-33,4.366183550556738e-23,2.774727124883339e-24,5.982146295102002e-11,1.2482585647567713e-49,5.981314028291415e-11,1.7090027719729488e-32,1.0486207785159917e-31,3.757447155064073e-36,2.716757813319475e-48,1.3574588122366488e-24,6.793870788027767e-27,1.9264410158334525e-19,6.133395544452602e-10,2.270392158101722e-44,1.434947295589179e-29,2.6109472348846545e-10,8.059668979101402e-11,1.9936578876503334e-12,6.092708704596465e-10,2.3614721958875342e-14,9.637284973013087e-16,9.748229576789941e-22,4.358721830059329e-20,6.13084878838501e-28,2.6258726496127723e-33,2.0122409935720408e-33,1.0476008299035e-34,7.69929054608066e-49,1.9368565234557986e-26,6.108478645606761e-31,8.803435984795597e-49
7.826462893848967e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667771073296,0.11866996495341182,0.022821567646515908,3.5063965736861004e-42,3.1290260038113953e-30,1.2710091450406737e-15,2.217833730281924e-33,6.719968557392992e-23,4.851053566435625e-24,6.908609016197704e-11,2.930429632694149e-49,6.907499405143633e-11,3.034571198685259e-32,1.888946870671498e-31,7.544447932265594e-36,7.143880805951036e-48,2.1121596462892197e-24,1.385029055041546e-26,2.569119220659768e-19,7.087227680138808e-10,6.184871229324182e-44,2.986117733003862e-29,3.014833051687173e-10,9.307675705310963e-11,2.6530469639323724e-12,7.032932291014792e-10,3.627761600707911e-14,1.514463072153929e-15,1.6940768902793145e-21,5.922258073260648e-20,9.566001890443933e-28,5.282945583074898e-33,4.739992671016525e-33,2.5960784058955116e-34,2.7035901794234025e-48,4.028662632516925e-26,1.2656964197607118e-30,3.01634451182546e-48
8.875863269938899e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667746767533,0.11866996480906365,0.022821567640275875,8.43387407669837e-42,5.2376750377896e-30,1.850433269089079e-15,4.081370457632836e-33,9.7949105430947e-23,7.912634120349934e-24,7.835112358254367e-11,6.174593923954633e-49,7.833685695993397e-11,5.01088429413009e-32,3.1658418517970597e-31,1.388366547962899e-35,1.6663765315165856e-47,3.113709500057673e-24,2.5788018734003695e-26,3.3041137460211455e-19,8.042171806700746e-10,1.487636136237456e-43,5.672915383383583e-29,3.41860937179366e-10,1.0555682429429766e-10,3.404725071237389e-12,7.97229815225025e-10,5.2779531553620734e-14,2.2526766157237858e-15,2.7504703074991865e-21,7.766219456083372e-20,1.414255142092714e-27,9.744038138924131e-33,1.0024319700660027e-32,5.760199684987685e-34,8.186229732291352e-48,7.649876552576736e-26,2.3965211015611933e-30,8.913966137920892e-48
9.925263646028831e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.41289667722450646,0.11866996466471548,0.022821567634035842,1.8441063754010747e-41,8.291985159789396e-30,2.5827379320170406e-15,7.021474311726405e-33,1.3686596690503786e-22,1.2228700364488865e-23,8.761656284188066e-11,1.1974138972398994e-48,8.75987290207469e-11,7.82227175225631e-32,5.018579375850472e-31,2.3885039121253083e-35,3.5448974463452325e-47,4.402245113747566e-24,4.4774758673785636e-26,4.1314123538765605e-19,8.998232231758641e-10,3.2527864717324006e-43,1.0046460830386879e-28,3.822276229043811e-10,1.1803689151438654e-10,4.248079351768569e-12,8.910807136811434e-10,7.361318436643213e-14,3.210647143229797e-15,4.235237398240749e-21,9.909067708218378e-20,2.0054137571035377e-27,1.6806275002917046e-32,1.9520627117055533e-32,1.1742241605300937e-33,2.204672632480541e-47,1.3541165536050775e-25,4.233846565506943e-30,2.344049065136455e-47
1.0974664022118763e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.412896676981226,0.11866996452036731,0.02282156762779581,3.7381759379788337e-41,1.2558167962752982e-29,3.4854291153492395e-15,1.1448358052824158e-32,1.849034795677269e-22,1.810062052795309e-23,9.688240756952223e-11,2.174062195895047e-48,9.686061024626303e-11,1.1676253892776852e-31,7.611135620850568e-31,3.8943972786462827e-35,7.008871051565643e-47,6.020135562341611e-24,7.353894300879137e-26,5.051002804724804e-19,9.955413247526687e-10,6.593701805634902e-43,1.6825367693718143e-28,4.225833657273847e-10,1.3051695871316973e-10,5.1825005664899385e-12,9.848460092321818e-10,9.926609606939084e-14,4.422316538559809e-15,6.250483101070023e-21,1.2370744631969579e-19,2.7507296070802392e-27,2.748073250459991e-32,3.5610293196882495e-32,2.2382293990787636e-33,5.404605685980685e-47,2.2667434215387466e-25,7.079543859696016e-30,5.61279277372173e-47
1.3073464774298628e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4128966764943284,0.11866996423167096,0.02282156761531574,1.293071595235611e-40,2.5996577426383145e-29,5.871448544737791e-15,2.685926260838414e-32,3.121409651593284e-22,3.5864946452950017e-23,1.1541531194958654e-10,6.154020516358497e-48,1.1538440024117925e-10,2.3449534576470982e-31,1.5802287393668736e-30,9.136704823337972e-35,2.3176891491937506e-46,1.0425033561342262e-23,1.743543380923774e-25,7.167010270443082e-19,1.1873154148506812e-09,2.280825680354344e-42,4.145058755937363e-28,5.032620362002653e-10,1.5547709304592492e-10,7.322123526807258e-12,1.1721201302583312e-09,1.6695589158553446e-13,7.750136002870672e-15,1.2330906374723162e-20,1.8337142357433732e-19,4.793137754049738e-27,6.490867118957846e-32,1.0195743080079738e-31,6.971785504613458e-33,2.650486267752723e-46,5.578988758430013e-25,1.7429733526166206e-29,2.621164600915289e-46
