Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232)
3.7958109934219846e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385247569785253,0.11866195757455213,0.022817447734368057,7.175466627574401e-18,1.6939470147096273e-09,6.4092472396384695e-12,8.722034708629337e-26,3.859453676606823e-14,2.6863168814726843e-13,1.3010844361061641e-19,1.42816431830047e-55,6.694232456583712e-24,4.923023522527567e-35,2.1850440404646726e-11,9.99393069468045e-30,1.4287526419112671e-25,1.0315392836242589e-18,4.273326145301157e-18,6.704178228772245e-24,2.816000741656363e-07,3.3476288251894127e-21,1.0568006406974163e-11,7.869046175060143e-06,8.137822232025273e-06,1.1405463602507284e-08,2.1872202179485498e-08,8.367346848924773e-08,2.2359455679447004e-08,1.8627658690382445e-15,1.0028477016590527e-07,1.7852306303962885e-11,5.253328196886019e-12,6.063055798594199e-11
3.8203266956446467e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385236699661535,0.11866190590904918,0.022817421131131273,7.603481729932006e-18,1.756083287092626e-09,6.47555881102458e-12,9.186352756614612e-26,3.940557273845197e-14,2.7279522073777517e-13,1.319180990950083e-19,1.5361651504422292e-55,6.831227217061018e-24,5.184067011108981e-35,2.251340114083438e-11,1.043078465659153e-29,1.5010478262741264e-25,1.055806589536869e-18,4.325168259550893e-18,6.844165539094044e-24,2.8549533838832685e-07,3.578847781659441e-21,1.1031022958736679e-11,7.918926626015172e-06,8.189449563149012e-06,1.1414361138328634e-08,2.2022530908416393e-08,8.480433300993568e-08,2.2851216661170552e-08,1.9033328445018213e-15,1.0179811630313219e-07,1.8313758554302802e-11,5.431639838437893e-12,6.252069386721596e-11
3.844842397867309e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385225827101051,0.11866185424427951,0.022817394527972205,8.052983805646717e-18,1.820004365666997e-09,6.541970913848366e-12,9.670916345341357e-26,4.022775453937154e-14,2.7698831734390974e-13,1.3374011631006421e-19,1.6514461295960367e-55,6.970102259782183e-24,5.456819782486119e-35,2.3190929748670086e-11,1.0882388836817128e-29,1.5762962486456708e-25,1.0804380686093491e-18,4.377090521044145e-18,6.986092915689239e-24,2.8941773328307845e-07,3.823763690522247e-21,1.1509731973082024e-11,7.968795246061466e-06,8.241065641444301e-06,1.1423097089126481e-08,2.217279211437138e-08,8.594002378574681e-08,2.3349403256159716e-08,1.944474915906646e-15,1.0332069158580958e-07,1.8783771160287367e-11,5.614153993959027e-12,6.445121400427728e-11
3.869358100089971e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385214952110073,0.11866180258024285,0.022817367924890867,8.524845515264429e-18,1.885747191466014e-09,6.6084837089433e-12,1.0176408188010618e-25,4.106115316502764e-14,2.812109539256844e-13,1.3557448935596108e-19,1.774438581718908e-55,7.110870457713977e-24,5.741711493536023e-35,2.3883221747167833e-11,1.134908886175033e-29,1.6545891195444757e-25,1.1054359190342243e-18,4.429091539303106e-18,7.129973559429849e-24,2.9336723413176954e-07,4.083051634876795e-21,1.2004503785139853e-11,8.018652041052165e-06,8.292670478987258e-06,1.1431675432764618e-08,2.2322985540422908e-08,8.708051019762509e-08,2.3854035659932956e-08,1.9861965267364943e-15,1.0485244581961418e-07,1.926243650152652e-11,5.800923188982406e-12,6.642256439269382e-11
3.893873802312633e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385204074694992,0.11866175091693905,0.022817341321887268,9.019966427904768e-18,1.9533491586929343e-09,6.67509739353753e-12,1.0703527022779152e-25,4.190583948961229e-14,2.85463106780905e-13,1.3742121231378278e-19,1.9055958864640213e-55,7.253544669203655e-24,6.039184049032643e-35,2.4590473457359425e-11,1.1831234644870055e-29,1.7360195256854082e-25,1.1308023267815755e-18,4.481169956045948e-18,7.27582066482753e-24,2.973438154383497e-07,4.357413117247581e-21,1.2515713415120493e-11,8.068497016856292e-06,8.344264087754186e-06,1.1440099987684461e-08,2.247311093119356e-08,8.82257621034849e-08,2.4365133727901803e-08,2.0285021476437543e-15,1.0639332845234244e-07,1.9749846832102914e-11,5.991999903844279e-12,6.8435190307529e-11
3.918389504535295e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385193194862332,0.11866169925436781,0.02281731471896142,9.539273579914098e-18,2.022848115350152e-09,6.741812200449691e-12,1.1252987814174851e-25,4.2761884264954075e-14,2.897447525236063e-13,1.3928027924563836e-19,2.045394426392097e-55,7.398137737602478e-24,6.349691848889089e-35,2.531288198927035e-11,1.2329180382702935e-29,1.8206824475719808e-25,1.1565394655124298e-18,4.5333244439391406e-18,7.423647420013271e-24,3.0134745092908e-07,4.6475768148344936e-21,1.3043740566340779e-11,8.11833017935862e-06,8.395846479629648e-06,1.144837442178631e-08,2.2623168032835233e-08,8.937574982829548e-08,2.4882716976610175e-08,2.0713962768573536e-15,1.0794328856527825e-07,2.0246094260696237e-11,6.187436567877567e-12,7.048953625152224e-11
3.9429052067579574e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385182312618738,0.118661647592529,0.022817288116113332,1.0083722039098082e-17,2.0942823637994305e-09,6.808628397332244e-12,1.182552195441639e-25,4.362935812016649e-14,2.9405586806391664e-13,1.4115168419477865e-19,2.1943345693479023e-55,7.544662490889406e-24,6.673702038196107e-35,2.6050645228764124e-11,1.284328455030916e-29,1.9086747769570016e-25,1.182649496490151e-18,4.585553705418292e-18,7.573467006717195e-24,3.053781135528073e-07,4.954299347611755e-21,1.3588969622741219e-11,8.168151534459585e-06,8.447417666414013e-06,1.1456502260734912e-08,2.2773156593011576e-08,9.053044415479003e-08,2.5406804584922838e-08,2.1148834405988775e-15,1.0950227486518109e-07,2.075127073063094e-11,6.38728555357467e-12,7.258604590330399e-11
3.9674209089806195e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385171427970974,0.11866159593142232,0.022817261513343016,1.0654295474505966e-17,2.1676906612527233e-09,6.875546285959219e-12,1.2421877464615104e-25,4.4508331561299357e-14,2.9839643058926493e-13,1.4303542118571107e-19,2.3529416848880615e-55,7.693131741295059e-24,7.011694760054899e-35,2.6803961824257472e-11,1.3373909896289867e-29,2.0000953341678088e-25,1.209134568489974e-18,4.637856471573137e-18,7.725292600248517e-24,3.094357754812828e-07,5.2783660592901045e-21,1.4151789645891564e-11,8.217961088075152e-06,8.4989776598305e-06,1.1464486895725814e-08,2.2923076360883404e-08,9.16898163147595e-08,2.593741539516683e-08,2.1589681935066173e-15,1.1107023567686073e-07,2.1265467999847753e-11,6.591599170723123e-12,7.472516206567845e-11
3.9919366112032816e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385160540925932,0.11866154427104764,0.02281723491065048,1.125200673173789e-17,2.2431122201931186e-09,6.94256620155539e-12,1.304281919583709e-25,4.539887497099373e-14,3.0276641754683776e-13,1.449314842243138e-19,2.5217671956623856e-55,7.843558284925849e-24,7.364163411202114e-35,2.7573031173308232e-11,1.3921423437314062e-29,2.095044885292429e-25,1.2359968177068324e-18,4.690231501092583e-18,7.879137369475601e-24,3.1352040810952265e-07,5.620591811152e-21,1.4732594371482207e-11,8.267758846136708e-06,8.550526471531715e-06,1.1472331590747804e-08,2.3072927087096845e-08,9.285383798089231e-08,2.647456791422961e-08,2.2036551190672218e-15,1.1264711893630594e-07,2.1788777620799597e-11,6.800429660517507e-12,7.690732661400638e-11
4.0164523134259437e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385149651490632,0.11866149261140471,0.022817208308035738,1.1877898413745427e-17,2.3205867087254158e-09,7.009688512164106e-12,1.3689129030003295e-25,4.630105860814023e-14,3.0716580662721056e-13,1.4683986729794877e-19,2.7013896646671078e-55,7.995954901388406e-24,7.731614900424265e-35,2.835805340907834e-11,1.4486196452163275e-29,2.193626159223012e-25,1.2632383676615894e-18,4.7426775792659544e-18,8.03501447680615e-24,3.1763198205621473e-07,5.9818217887652164e-21,1.5331782205299156e-11,8.317544814590938e-06,8.602064113105729e-06,1.1480039489374306e-08,2.3222708523774074e-08,9.402248125912389e-08,2.7018280314617197e-08,2.2489488300546974e-15,1.1423287218433603e-07,2.2321290920273055e-11,7.013829189651127e-12,7.913298044471756e-11
4.040968015648606e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385138759672203,0.1186614409524933,0.022817181705498797,1.2533043467094662e-17,2.4001542508558965e-09,7.076913618051188e-12,1.4361606080605434e-25,4.7214952607541106e-14,3.115945757490694e-13,1.487605643755738e-19,2.892415919304707e-55,8.150334353414287e-24,8.114569909758506e-35,2.91592293866738e-11,1.506860447529242e-29,2.295943864552966e-25,1.2908613291058155e-18,4.795193517036859e-18,8.192937078167495e-24,3.217704671641733e-07,6.3629323215758275e-21,1.5949756218680564e-11,8.367318999399713e-06,8.653590596081788e-06,1.1487613621115214e-08,2.3372420424506265e-08,9.519571868146183e-08,2.7568570435475496e-08,2.294853968976417e-15,1.1582744256074656e-07,2.2863098979136726e-11,7.231849844390943e-12,8.140256342398002e-11
4.065483717871268e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385127865477913,0.11866138929431323,0.022817155103039662,1.321854577366017e-17,2.4818554267008187e-09,7.1442419511425006e-12,1.5061066893215355e-25,4.814062697957605e-14,3.1605270304495523e-13,1.5069356940785396e-19,3.0954822132013998e-55,8.306709386484958e-24,8.51356315847616e-35,2.997676066936376e-11,1.5669027289905696e-29,2.4021047063242463e-25,1.3188677999252103e-18,4.8477781501062754e-18,8.352918322987048e-24,3.2593583250084565e-07,6.764831715376961e-21,1.658692414345315e-11,8.41708140653996e-06,8.705105931935545e-06,1.1495056907358509e-08,2.352206254434872e-08,9.637352319925396e-08,2.8125455783577925e-08,2.3413752085258796e-15,1.174307767989215e-07,2.3414292612017984e-11,7.454543624639172e-12,8.371651433655193e-11
4.08999942009393e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385116968915147,0.11866133763686429,0.02281712850065835,1.393554074771719e-17,2.5657312726232106e-09,7.211673974492919e-12,1.5788345645765425e-25,4.907815160987208e-14,3.205401668479575e-13,1.5263887632727355e-19,3.311255426749867e-55,8.465092728457126e-24,8.929143669845052e-35,3.0810849514680657e-11,1.6287848920546526e-29,2.5122174026212984e-25,1.3472598650417917e-18,4.9004303380817466e-18,8.514971354172825e-24,3.301280463588688e-07,7.188461097645235e-21,1.7243698366347154e-11,8.466832042003562e-06,8.756610132094006e-06,1.1502372166929566e-08,2.3671634639817964e-08,9.755586817686952e-08,2.868895353428201e-08,2.388517252041905e-15,1.1904282122088624e-07,2.3974962346910266e-11,7.681962437985012e-12,8.607527083484e-11
4.114515122316592e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385106069991417,0.11866128598014626,0.02281710189835487,1.4685195938398494e-17,2.6518232812975194e-09,7.279210181784597e-12,1.6544294348577614e-25,5.002759625897744e-14,3.250569456792953e-13,1.5459647904824614e-19,3.540434307361442e-55,8.625497089188445e-24,9.361875040666114e-35,3.166169886040348e-11,1.6925457625200914e-29,2.6263927010082255e-25,1.3760395963149451e-18,4.953148963669715e-18,8.679109308094112e-24,3.3434707625668413e-07,7.634795275732088e-21,1.792049592288865e-11,8.51657091179721e-06,8.808103207940066e-06,1.1509562121294226e-08,2.3821136468890496e-08,9.874272738576407e-08,2.925908053245767e-08,2.436284833974e-15,1.2066352173277666e-07,2.4545198404712983e-11,7.914158093749828e-12,8.847926938818551e-11
4.1390308245392544e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385095168714351,0.1186612343241589,0.022817075296129228,1.546871163748126e-17,2.7401734017016994e-09,7.346851096852591e-12,1.7329783044118607e-25,5.098903056203973e-14,3.296030182367238e-13,1.5656637146722623e-19,3.7837507504286986e-55,8.78793516016356e-24,9.81233571357946e-35,3.252951231042595e-11,1.7582245886913857e-29,2.744743394805779e-25,1.4052090524414395e-18,5.005932931908276e-18,8.845345314562258e-24,3.385928889392055e-07,8.104843607892614e-21,1.8617738490768554e-11,8.566298021942313e-06,8.85958517081678e-06,1.1516629399430032e-08,2.3970567791003294e-08,9.993407499890204e-08,2.9835853293389574e-08,2.4846827203535875e-15,1.222928238207024e-07,2.512509067870654e-11,8.151182297029056e-12,9.09289452323987e-11
4.1635465267619165e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385084265091711,0.11866118266890203,0.022817048693981438,1.6287321492468722e-17,2.8308240390363364e-09,7.414597273236017e-12,1.814570000645859e-25,5.1962524028488443e-14,3.3417836338370825e-13,1.5854854746281953e-19,4.0419711220163174e-55,8.952419614120574e-24,1.0281119252134507e-34,3.3414494120511776e-11,1.82586104049186e-29,2.867384339204835e-25,1.4347702788544925e-18,5.058781169437759e-18,9.01369249681156e-24,3.428654503785472e-07,8.599650887129793e-21,1.9335852382687615e-11,8.616013378474842e-06,8.911056032031274e-06,1.1523576542388654e-08,2.411992836705568e-08,1.0112988558551147e-07,3.041928800365596e-08,2.533715709270851e-15,1.239306725469822e-07,2.5714728713965294e-11,8.39308664273411e-12,9.342473231955987e-11
4.1880622289845786e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385073359131371,0.11866113101437545,0.02281702209191151,1.714229312492995e-17,2.9238180545703835e-09,7.482449293753004e-12,1.8992951940411075e-25,5.2948146041721834e-14,3.3878296013931407e-13,1.6054300089589442e-19,4.315897624315023e-55,9.118963104677983e-24,1.0768834618618378e-34,3.431684918393852e-11,1.895495208527899e-29,2.9944324672130824e-25,1.4647253076219808e-18,5.111692623806789e-18,9.184163971480295e-24,3.47164725774812e-07,9.120298237827345e-21,2.0075268538677352e-11,8.665716987445227e-06,8.962515802858445e-06,1.15304060075709e-08,2.4269217959412577e-08,1.0233013410614735e-07,3.1009400521986044e-08,2.5833886313569037e-15,1.2557701254673124e-07,2.631420168671128e-11,8.639922609637301e-12,9.596706326810354e-11
4.212577931207241e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385062450841337,0.11866107936057893,0.022816995489919452,1.8034928754060757e-17,3.0191987654131555e-09,7.550407770097945e-12,1.9872464180331276e-25,5.394596585879851e-14,3.4341678766876184e-13,1.6254972560969284e-19,4.606369704910507e-55,9.287578265962058e-24,1.127610645463639e-34,3.5236783017032247e-11,1.9671676031045245e-29,3.1260068054316794e-25,1.4950761573438733e-18,5.164666262811589e-18,9.356772848591854e-24,3.5149067955693963e-07,9.66790402513955e-21,2.0836422517896795e-11,8.715408854918231e-06,9.013964494544344e-06,1.153712017273434e-08,2.441843633190898e-08,1.0353479590804196e-07,3.1606206380098026e-08,2.6337063502710244e-15,1.272317880247835e-07,2.6923598383612042e-11,8.891741554422875e-12,9.85563693132023e-11
4.237093633429903e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385051540229736,0.11866102770751227,0.022816968888005267,1.896656582542732e-17,3.117009944212166e-09,7.618473342459468e-12,2.078518088855047e-25,5.495605261013355e-14,3.4807982527460106e-13,1.6456871542994198e-19,4.914265510936482e-55,9.458277712234703e-24,1.180357536443787e-34,3.6174501744594684e-11,2.0409191531923726e-29,3.2622284896587256e-25,1.5258248330489664e-18,5.2177010738664444e-18,9.531532231535998e-24,3.558432753836199e-07,1.0243624777101697e-20,2.1619754489905333e-11,8.765088986972818e-06,9.065402118309347e-06,1.1543721339752298e-08,2.4567583249855507e-08,1.0474384672072134e-07,3.220972078351962e-08,2.6846737631927134e-15,1.2889494275292922e-07,2.754300718102586e-11,9.14859470574703e-12,1.0119308025746375e-10
4.261609335652565e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385040627304811,0.11866097605517527,0.022816942286168974,1.9938577644853663e-17,3.217295818776468e-09,7.68664667915787e-12,2.173206525342383e-25,5.597847529919952e-14,3.5277205238845857e-13,1.6659996416496618e-19,5.2405033891982565e-55,9.631074037521877e-24,1.2351898200980222e-34,3.713021208522464e-11,2.1167912053461686e-29,3.403220780316416e-25,1.5569733260909961e-18,5.270796063403419e-18,9.708455217050225e-24,3.6022247614426905e-07,1.0848656119419894e-20,2.2425709225412334e-11,8.814757389702029e-06,9.116828685351109e-06,1.1550211738141595e-08,2.471665848004495e-08,1.0595726265186886e-07,3.281995861239288e-08,2.7362958013182957e-15,1.3056642006745336e-07,2.8172516024198015e-11,9.410533158309755e-12,1.038776244219538e-10
4.286125037875227e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238502971207494,0.11866092440356771,0.022816915684410587,2.0952374017412937e-17,3.3201010716251268e-09,7.754928476300651e-12,2.271409968696932e-25,5.701330280223222e-14,3.5749344856332293e-13,1.6864346560579962e-19,5.586043433370695e-55,9.805979815242568e-24,1.2921748354723595e-34,3.810412133653563e-11,2.1948255225748025e-29,3.54910907769884e-25,1.5885236140441974e-18,5.323950256299523e-18,9.887554895201294e-24,3.6462824396007265e-07,1.148423372289413e-20,2.325473608650405e-11,8.864414069212852e-06,9.168244206847262e-06,1.1556593528375319e-08,2.4865661790759748e-08,1.071750201834183e-07,3.343693442226507e-08,2.7885774303618463e-15,1.3224616286695946e-07,2.881221240641186e-11,9.677607866941154e-12,1.0661042859755863e-10
4.3106407400978893e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12385018794548612,0.11866087275268938,0.0228168890827301,2.200940189148183e-17,3.425470839460485e-09,7.823319457455024e-12,2.3732286022075037e-25,5.806060386794157e-14,3.622439934663248e-13,1.7069921352629897e-19,5.951889079391904e-55,9.983007597838352e-24,1.3513816045148215e-34,3.909643736027124e-11,2.2750642831631335e-29,3.70002093703741e-25,1.620477660598376e-18,5.377162695329688e-18,1.0068844349366808e-23,3.6906054018509565e-07,1.2151634263423588e-20,2.4107289016349086e-11,8.914059031626099e-06,9.219648693957975e-06,1.1562868804995653e-08,2.5014592951780226e-08,1.0839709616785956e-07,3.4060662444866853e-08,2.841523651060201e-15,1.3393411361046422e-07,2.946218334809875e-11,9.949869640704877e-12,1.093919179966959e-10
4.3351564423205514e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.1238500787473445,0.11866082110254009,0.022816862481127537,2.311114600781641e-17,3.533450712565902e-09,7.891820373336263e-12,2.4787645709252805e-25,5.912044711722726e-14,3.670236668719808e-13,1.7276720168325716e-19,6.3390887501916404e-55,1.0162169916403571e-23,1.4128808614985772e-34,4.0107368567320347e-11,2.3575500794456758e-29,3.856086083380987e-25,1.6528374154535613e-18,5.430432440643937e-18,1.0252336656216973e-23,3.735193254074609e-07,1.2852176394538272e-20,2.4983826528383387e-11,8.963692283076268e-06,9.271042157828298e-06,1.1569039599540869e-08,2.5163451734393632e-08,1.096234678247414e-07,3.469115658887982e-08,2.895139499681798e-15,1.3563021431575066e-07,3.012251537591085e-11,1.0227369137021082e-11,1.1222251620538509e-10
4.3596721445432135e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384996952641186,0.11866076945311961,0.0228168358796029,2.4259129553607013e-17,3.6440867341276198e-09,7.960432001510879e-12,2.5881220012915474e-25,6.019290104289974e-14,3.718324486558663e-13,1.7484742381651785e-19,6.748737550911124e-55,1.0343479280316201e-23,1.4767450827156006e-34,4.11371239026337e-11,2.4423259165323435e-29,4.017436426287815e-25,1.6856048142142935e-18,5.483758569267402e-18,1.0438044885696466e-23,3.780045594505973e-07,1.3587221732396045e-20,2.5884811694976394e-11,9.013313829711423e-06,9.322424609590337e-06,1.1575107883299444e-08,2.531223791140374e-08,1.108541127373578e-07,3.5328430440694085e-08,2.9494300485391604e-15,1.3733440655796744e-07,3.0793294501761135e-11,1.051015685581134e-11,1.1510264513568668e-10
4.3841878467658757e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384986028277682,0.11866071780442775,0.022816809278156203,2.545491482146892e-17,3.757425399480485e-09,8.029155146113686e-12,2.7014070207155793e-25,6.127803400940643e-14,3.7667031878868814e-13,1.7693987364909034e-19,7.181979015788751e-55,1.052694817686939e-23,1.5430485164399095e-34,4.218591283004366e-11,2.529435210986434e-29,4.184206074326453e-25,1.7187817782836096e-18,5.537140174621752e-18,1.0625982101006384e-23,3.825162013745585e-07,1.43581758531792e-20,2.6810712135579878e-11,9.062923677693054e-06,9.373796060365269e-06,1.1581075569903474e-08,2.546095125714109e-08,1.1208900884960309e-07,3.597249726515781e-08,3.0044004065047774e-15,1.3904663146846316e-07,3.147460620183505e-11,1.0798283133667737e-11,1.1803272497851793e-10
4.408703548988538e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384975101652923,0.11866066615646431,0.022816782676787453,2.6700103873324685e-17,3.873513655277207e-09,8.097990637577833e-12,2.8187277771004605e-25,6.237591425256298e-14,3.8153725733073e-13,1.790445448872652e-19,7.640006907904157e-55,1.0712589070903714e-23,1.6118672131593922e-34,4.325394531698885e-11,2.618921789455063e-29,4.356531349382912e-25,1.752370214756781e-18,5.5905763660668466e-18,1.0816161358586386e-23,3.870542094774135e-07,1.516648930281969e-20,2.7762000004361275e-11,9.112521833195955e-06,9.42515652126525e-06,1.158694451777249e-08,2.5609591547473768e-08,1.1332813446298497e-07,3.6623370006319443e-08,3.060055719530174e-15,1.4076682973384533e-07,3.216653539557849e-11,1.1091798138048232e-11,1.2101317415685344e-10
4.4332192512112e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384964172776008,0.11866061450922907,0.022816756075496655,2.7996339209133396e-17,3.9923988985808915e-09,8.166939332377016e-12,2.940194458314619e-25,6.348660987929009e-14,3.864332444266423e-13,1.811614312207313e-19,8.124067072990985e-55,1.0900414404440237e-23,1.6832790560752094e-34,4.434143181914555e-11,2.7108298872522814e-29,4.534550800771322e-25,1.786372016314853e-18,5.644066268461429e-18,1.1008595708096907e-23,3.9161854129671036e-07,1.6013658618977113e-20,2.8739151977323555e-11,9.162108302408072e-06,9.4765060033951e-06,1.1592716532418175e-08,2.575815855981855e-08,1.1457146823378283e-07,3.728106128816422e-08,3.1164011711679797e-15,1.4249494159525426e-07,3.28691664246665e-11,1.1390751861500407e-11,1.2404440927931687e-10
4.457734953433862e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384953241656169,0.11866056286272184,0.022816729474283825,2.934530444042104e-17,4.114128975880563e-09,8.236002112779056e-12,3.0659193116068847e-25,6.461018886735558e-14,3.913582603005547e-13,1.83290526322693e-19,8.635459348546909e-55,1.1090436596314325e-23,1.7573637918676736e-34,4.544858326496745e-11,2.8052041468950975e-29,4.718405219145455e-25,1.8207890611180436e-18,5.6976090217417876e-18,1.120329819240151e-23,3.9620915361101285e-07,1.6901227365188497e-20,2.97426492389139e-11,9.211683091530396e-06,9.527844517853966e-06,1.1598393368619542e-08,2.590665207315258e-08,1.158189891703414e-07,3.794558341534555e-08,3.1734419830967806e-15,1.4423090684784352e-07,3.358258303195791e-11,1.1695194115915488e-11,1.2712684509417155e-10
4.506766357879186e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384931372725205,0.11866045957189054,0.0228166762720921,3.2208368679618546e-17,4.366317258912264e-09,8.374473587054308e-12,3.3306029362465644e-25,6.689626819131358e-14,4.0129529964966395e-13,1.875853174432118e-19,9.745721534889923e-55,1.1477121112299296e-23,1.9138804333163217e-34,4.7722726971699607e-11,3.001531748572354e-29,5.104193407711627e-25,1.8908763198561516e-18,5.804849713721914e-18,1.1599559702758251e-23,4.0546904305390413e-07,1.8803978850926012e-20,3.1830626822811193e-11,9.310797654373922e-06,9.630488688135281e-06,1.1609468283108036e-08,2.620341772657131e-08,1.1832651031933229e-07,3.929516783202841e-08,3.2896307683437333e-15,1.4772615447594547e-07,3.5042104832163176e-11,1.2320742527752972e-11,1.3344696822011596e-10
4.550894621879977e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384911683111542,0.11866036661263013,0.022816628390386284,3.498321855294608e-17,4.603505204318701e-09,8.499497457577004e-12,3.5845500589467443e-25,6.899847997849313e-14,4.103377165640595e-13,1.914923196362171e-19,1.0852649560111652e-54,1.1832774530345617e-23,2.0647259797980087e-34,4.983883557735297e-11,3.187117000091406e-29,5.472817146587975e-25,1.955393525243352e-18,5.901538753129003e-18,1.1964082789304077e-23,4.138923737669369e-07,2.0671106359945373e-20,3.3804826582575424e-11,9.39996087749625e-06,9.722831043233596e-06,1.1619126831363189e-08,2.647025326310619e-08,1.2059739599153826e-07,4.053327222592592e-08,3.3966319904477454e-15,1.5089812282550047e-07,3.639338823322569e-11,1.2903002687102217e-11,1.3931430646290045e-10
4.5950228858807686e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384891986379773,0.11866027365572526,0.02281658050893322,3.79570480674031e-17,4.850674941098618e-09,8.624905841524707e-12,3.854135493515262e-25,7.114348511755975e-14,4.1947388234080036e-13,1.9543877910400711e-19,1.2071030608803926e-54,1.2195737808886122e-23,2.225560400609459e-34,5.202195891477256e-11,3.381405343116398e-29,5.862639623885779e-25,2.0212846529256254e-18,5.998386301725501e-18,1.2336157162703604e-23,4.224001465928285e-07,2.2695394782878087e-20,3.5872072994884976e-11,9.489086354146517e-06,9.815138035576662e-06,1.1628502178822689e-08,2.673684729810954e-08,1.2288153744875736e-07,4.179368540213376e-08,3.5059691860226317e-15,1.5409457945848166e-07,3.7780889681047487e-11,1.3503811503920461e-11,1.4535389530743488e-10
4.63915114988156e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384872282588033,0.11866018070117478,0.022816532627732967,4.114125306276372e-17,5.108121602369504e-09,8.750704788070821e-12,4.140090866206406e-25,7.333167535293688e-14,4.2870368397674776e-13,1.9942465836847814e-19,1.341067054944682e-54,1.2566082488273623e-23,2.3969203103355844e-34,5.42733421438649e-11,3.584671646670453e-29,6.274564732484259e-25,2.0885601172203137e-18,6.095387839028374e-18,1.2715858640894397e-23,4.3099208225081594e-07,2.4887687240296936e-20,3.8035333395684514e-11,9.578174120942029e-06,9.907409729859821e-06,1.163760297136431e-08,2.7003198600634068e-08,1.2517882468254472e-07,4.3076467670330434e-08,3.617674256504819e-15,1.5731515713440488e-07,3.920507313704413e-11,1.412345220414464e-11,1.5156808038403716e-10
4.683279413882351e-10,0.04988683199999999,0.8585084662769803,0.0,0.0,0.12384852571795718,0.11866008774897753,0.022816484746785572,4.454771630435358e-17,5.376144933545901e-09,8.87690060074957e-12,4.443170948680946e-25,7.55634410546273e-14,4.3802700900317125e-13,2.0344991978817686e-19,1.4882115037040835e-54,1.294387983657304e-23,2.5793644315794065e-34,5.6594234124201e-11,3.797194921560328e-29,6.709520931706435e-25,2.1572301715069335e-18,6.192538974458508e-18,1.3103262969100212e-23,4.396678936418419e-07,2.7259407147473973e-20,4.0297621205352624e-11,9.66722421462587e-06,9.999646190810271e-06,1.1646437459608758e-08,2.7269305957130355e-08,1.2748915120150374e-07,4.4381676045688106e-08,3.731779546196053e-15,1.605594839531085e-07,4.0666394598249324e-11,1.4762205671248032e-11,1.579591842675189e-10
