Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246)
1.1810999389435938e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3970706338964138,0.10361770257987488,0.02215723783121721,0.0002787496759293017,4.847040911900997e-05,0.02796830909378243,0.0001356882569709036,5.771973752808655e-07,4.2414686301168614e-07,0.000331231120537347,2.8347508844907754e-14,0.0004526374760047714,2.4980606892215787e-11,7.016402122299057e-08,2.1923607130938103e-09,3.722900496506489e-12,3.6417563541598405e-06,8.821368873202052e-09,1.8183355483067309e-09,0.0005327034438146768,1.7776700769988533e-07,0.0005773707334938059,6.0082342178064044e-06,3.6334820494099995e-06,3.016630684632827e-08,1.2583595979633395e-07,0.00019192927258346337,0.013527425923434153,0.0009851407085458646,8.886730773011187e-09,1.9935994957655314e-09,5.211262183629522e-08,3.303270789313841e-11,1.070158944601058e-06,3.668712445691613e-07
1.1848955879718251e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3970264677079544,0.1035736947579094,0.02215521111768173,0.00027961255999102457,4.8537743611124235e-05,0.028054041226595883,0.00013651117583932666,5.791834224325338e-07,4.248675852923746e-07,0.00033124157116237854,2.8552217457478817e-14,0.00045283184054663154,2.5070957200197193e-11,7.027317656971836e-08,2.1992680112782687e-09,3.745541773054033e-12,3.6254650817902895e-06,8.89158796046295e-09,1.8182266812088764e-09,0.0005329104713449478,1.779526107802316e-07,0.000578832616611532,6.008632177921679e-06,3.6221793989507685e-06,3.019267548897281e-08,1.2578268081872644e-07,0.00019259539244565239,0.013567599767474875,0.0009868068598558439,8.855271029675158e-09,1.996005342580441e-09,5.2275069431526264e-08,3.3033920547603055e-11,1.0696564940949732e-06,3.691488962577381e-07
1.1886912370000564e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3969823320125064,0.10352971272472308,0.022153185040005723,0.00028047492443368185,4.860489751689826e-05,0.028139727677086824,0.00013733617480068128,5.811633744725098e-07,4.255872740586009e-07,0.000331250970094775,2.875724795678075e-14,0.0004530260170126281,2.516107400733435e-11,7.038150543576558e-08,2.2061710458212498e-09,3.768219638633742e-12,3.6092859486733024e-06,8.962055073467016e-09,1.8181120822337378e-09,0.0005331172219577504,1.7813808689644744e-07,0.0005802921776694194,6.009025310158408e-06,3.610950817072737e-06,3.021908017313859e-08,1.2572941276994605e-07,0.00019326164615198258,0.013607749508991258,0.00098846901065713,8.824014698135318e-09,1.9984038168606967e-09,5.243740960733632e-08,3.303510289613563e-11,1.069154095326338e-06,3.71432401822683e-07
1.1924868860282876e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39693822677136464,0.10348575645754347,0.02215115959768913,0.00028133676990843586,4.8671871951408404e-05,0.028225368441937678,0.00013816325055439414,5.831372267454754e-07,4.2630593424185494e-07,0.00033125933122657675,2.896259503912141e-14,0.00045322000576123204,2.5250956989446458e-11,7.048901305724319e-08,2.213069808807917e-09,3.790933819125434e-12,3.5932181218700135e-06,9.032769522408066e-09,1.8179918291862699e-09,0.0005333236962433764,1.7832343584245388e-07,0.0005817494201044735,6.009413646207806e-06,3.599795573485751e-06,3.024552090633356e-08,1.2567615611036456e-07,0.00019392803266955725,0.013647875157088573,0.0009901271882536233,8.792959925302906e-09,2.000794963922675e-09,5.259964218154231e-08,3.3036255430491654e-11,1.0686517623331558e-06,3.7372174883467323e-07
1.196282535056519e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3968941519459631,0.10344182593363141,0.02214913479023255,0.0002821980970623452,4.87386680203639e-05,0.028310963518348962,0.00013899239980476915,5.851049749275002e-07,4.270235707328534e-07,0.00033126666826287796,2.916825342112344e-14,0.000453413807148809,2.5340605836504858e-11,7.059570464199376e-08,2.219964292395351e-09,3.813684041571622e-12,3.577260773285466e-06,9.103730616637329e-09,1.8178659988164958e-09,0.0005335298947885732,1.7850865741728583e-07,0.0005832043473509823,6.009797217431127e-06,3.588712947455504e-06,3.027199769491188e-08,1.2562291129350193e-07,0.0001945945509697977,0.013687976721023296,0.000991781419652316,8.762104879544243e-09,2.003178828703704e-09,5.2761766973659216e-08,3.303737863448826e-11,1.0681495088765764e-06,3.760169248691276e-07
1.2000781840847502e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39685010749787314,0.10339792113028105,0.02214711061713725,0.0002830589065384193,4.8805286820201315e-05,0.028396512904031713,0.00013982361926098312,5.870666150209506e-07,4.2774018838203635e-07,0.000331272994724363,2.937421783988656e-14,0.0004536074215296278,2.5430020252424337e-11,7.07015853695277e-08,2.226854488811749e-09,3.836470034174421e-12,3.5614130796837534e-06,9.174937664703357e-09,1.8177346668339133e-09,0.0005337358181765813,1.7869375142501164e-07,0.0005846569628404597,6.0101760548637875e-06,3.577702227647506e-06,3.029851054409098e-08,1.255696787661202e-07,0.00019526120002840672,0.013728054210200735,0.0009934317315672253,8.7314477505363e-09,2.005555455766043e-09,5.2923783804881105e-08,3.3038472984072205e-11,1.0676473484465456e-06,3.783179175062917e-07
1.2038738331129815e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3968060933888017,0.10335404202481964,0.02214508707790513,0.0002839191989756692,4.887172943817798e-05,0.028482016597199875,0.00014065690563708216,5.890221433494627e-07,4.2845579200005664e-07,0.0003312783239498069,2.9580483053144404e-14,0.0004538008492558693,2.5519199954856964e-11,7.080666039096656e-08,2.233740390355677e-09,3.8592915262923815e-12,3.5456742227016915e-06,9.246389974391321e-09,1.8175979079217031e-09,0.0005339414669871704,1.7887871767464835e-07,0.0005861072700015869,6.0105501892193605e-06,3.566762711975444e-06,3.032505945796876e-08,1.2551645896831633e-07,0.00019592797882533256,0.013768107634172681,0.0009950781504232766,8.700986748827372e-09,2.007924889300513e-09,5.308569249806391e-08,3.303953894752057e-11,1.0671452942664299e-06,3.806247143313056e-07
1.2076694821412128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3967621095805905,0.10331018859460747,0.022143064172038786,0.00028477897500915974,4.893799695246433e-05,0.028567474596563,0.0001414922556519775,5.9097155655298e-07,4.2917038635825946e-07,0.0003312826690985423,2.978704383941645e-14,0.00045399409067763667,2.5608144674988576e-11,7.091093482899335e-08,2.240621989395302e-09,3.882148248437301e-12,3.5300433888611694e-06,9.318086852761774e-09,1.817455795750747e-09,0.0005341468417966772,1.7906355598008144e-07,0.000587555272260157,6.010919650893533e-06,3.5558937074537317e-06,3.035164443953984e-08,1.2546325233361253e-07,0.00019659488634473333,0.01380813700263509,0.0009967207023601318,8.670720105664677e-09,2.0102871731302095e-09,5.324749287770534e-08,3.3040576985430545e-11,1.0666433592957366e-06,3.8293730293427614e-07
1.211465131169444e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3967181560352146,0.10326636081703784,0.022141041899041425,0.0002856382352700603,4.900409043223515e-05,0.0286528869013188,0.00014232966602944163,5.929148515828524e-07,4.298839761891548e-07,0.00033128604315289367,2.999389499815483e-14,0.0004541871461429649,2.569685415733773e-11,7.101441377780974e-08,2.247499278367644e-09,3.905039932270967e-12,3.5145197695800117e-06,9.390027606188774e-09,1.8173084029934485e-09,0.0005343519431780413,1.7924826615998782e-07,0.0005890009730390215,6.01128446996801e-06,3.5450945300495608e-06,3.037826549071228e-08,1.2541005928904675e-07,0.00019726192157494153,0.013848142325425788,0.0009983594132359653,8.640646072557905e-09,2.0126423507141407e-09,5.3409184769930117e-08,3.304158755098341e-11,1.0661415562364044e-06,3.852556709103565e-07
1.2152607801976754e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3966742327147816,0.1032225586695369,0.022139020258416946,0.00028649698038569446,4.9070010937759666e-05,0.028738253511146037,0.00014316913349810378,5.948520256969985e-07,4.3059656618688166e-07,0.00033128845892057635,3.020103134988624e-14,0.0004543800159978321,2.5785328159557224e-11,7.111710230309985e-08,2.254372249777834e-09,3.927966310601845e-12,3.499102561181603e-06,9.462211540397503e-09,1.8171558013373708e-09,0.0005345567717008426,1.7943284803776056e-07,0.0005904443757580357,6.011644676214426e-06,3.5343645045398077e-06,3.040492261232368e-08,1.2535688025526105e-07,0.00019792908350843,0.01388812361252223,0.0009999943086311878,8.610762921180576e-09,2.0149904651509904e-09,5.35707680024708e-08,3.304257108994175e-11,1.0656398975367245e-06,3.875798058598228e-07
1.2190564292259067e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3966303395815291,0.10317878212956341,0.022136999249669873,0.00028735521097958974,4.913575952049065e-05,0.02882357442619738,0.00014401065479144583,5.967830764551291e-07,4.3130816100766413e-07,0.0003312899290370651,3.040844773634903e-14,0.0004545727005861708,2.5873566452238056e-11,7.121900544200039e-08,2.261240896198422e-09,3.950927117381733e-12,3.483790964903097e-06,9.53463796050127e-09,1.8169980614986783e-09,0.0005347613279313386,1.7961730144143177e-07,0.0005918854838340074,6.012000299098139e-06,3.5237029643691852e-06,3.043161580415734e-08,1.2530371564658934e-07,0.00019859637114177868,0.013928080874039277,0.0010016254138521176,8.581068942877499e-09,2.017331559182595e-09,5.3732242404653836e-08,3.304352804093545e-11,1.0651383953971645e-06,3.89909695388145e-07
1.222852078254138e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39658647659782514,0.10313503117460891,0.02213497887230539,0.0002882129276715256,4.9201337223152565e-05,0.02890884964709236,0.00014485422664779825,5.987080017140313e-07,4.3201876527026036e-07,0.0003312904659679287,3.061613902062543e-14,0.0004547652002498793,2.5961568818715848e-11,7.132012820307703e-08,2.268105210268671e-09,3.973922087702365e-12,3.4685841869025654e-06,9.607306171037988e-09,1.8168352532353995e-09,0.0005349656124325002,1.798016262035978e-07,0.0005933243006806463,6.012351367782048e-06,3.5131092515144167e-06,3.045834506495779e-08,1.252505658711431e-07,0.0001992637834756404,0.013968014120226984,0.0010032527539346003,8.5515624486475e-09,2.0196656751975727e-09,5.389360780737956e-08,3.3044458835344166e-11,1.064637061772111e-06,3.922453271060633e-07
1.2266477272823693e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3965426437261655,0.10309130578219734,0.022132959125829337,0.00028907013107758146,4.926674507982845e-05,0.02899407917491047,0.00014569984581033516,6.006267996229134e-07,4.327283835564042e-07,0.0003312900820111335,3.082410008726921e-14,0.0004549575153288342,2.604933505487974e-11,7.142047556630703e-08,2.2749651846938787e-09,3.9969509577919606e-12,3.4534814382646794e-06,9.680215476006113e-09,1.8166674453605105e-09,0.0005351696257640494,1.7998582216134675e-07,0.0005947608297085143,6.012697911130287e-06,3.502582716346047e-06,3.0485110392446696e-08,1.2519743133089753e-07,0.0001999313195147091,0.014007923361468468,0.0010048763536475826,8.522241768535372e-09,2.021992855234705e-09,5.405486404311093e-08,3.3045363897708555e-11,1.0641359083772224e-06,3.945866886296618e-07
1.2304433763106006e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3964988409291733,0.10304760592988518,0.02213094000974819,0.0002899268218101838,4.933198411604612e-05,0.02907926301118439,0.00014654750902707032,6.025394686188091e-07,4.3343702041123866e-07,0.0003312887892993158,3.1032325842428675e-14,0.00045514964616090366,2.6136864968983664e-11,7.152005248306735e-08,2.2818208122446956e-09,4.020013465011746e-12,3.438481935005524e-06,9.753365178900018e-09,1.816494705754829e-09,0.0005353733684824954,1.8016988915618742e-07,0.0005961950743249765,6.013039957711986e-06,3.4921227174986264e-06,3.051191178333782e-08,1.2514431242177383e-07,0.00020059897826768704,0.014047808608277746,0.0010064962374966287,8.49310525181704e-09,2.024313140986604e-09,5.4216010945851884e-08,3.304624364546674e-11,1.0636349466900794e-06,3.9693376758044293e-07
1.234239025338832e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3964550681695975,0.1030039315952612,0.022128921523569062,0.0002907830004781525,4.939705534886296e-05,0.02916440115789318,0.00014739721305085253,6.044460074220402e-07,4.3414468034374294e-07,0.0003312865998020229,3.124081121396506e-14,0.0004553415930819596,2.6224158381459965e-11,7.161886387612893e-08,2.2886720857564854e-09,4.0431093478524264e-12,3.423584898075829e-06,9.826754582744842e-09,1.8163171013797444e-09,0.0005355768411411712,1.803538270339778e-07,0.0005976270379341544,6.013377535804844e-06,3.481728621735553e-06,3.0538749233352815e-08,1.2509120953372436e-07,0.0002012667587472539,0.01408766987129765,0.0010081124297273917,8.464151266130662e-09,2.026626573802905e-09,5.437704835114041e-08,3.3047098489596866e-11,1.0631341879597693e-06,3.992865515854002e-07
1.2380346743670633e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39641132541031165,0.10296028275594639,0.022126903666799733,0.0002916386676867464,4.946195978695031e-05,0.029249493617455723,0.0001482489546393607,6.063464150317388e-07,4.3485136782715275e-07,0.00033128352532792334,3.144955115156664e-14,0.000455533356425892,2.6311215124735438e-11,7.17169146396561e-08,2.2955189981286627e-09,4.0662383459306245e-12,3.4087895533637337e-06,9.900382990130821e-09,1.816134698289765e-09,0.0005357800442902696,1.805376356448565e-07,0.0005990567239368792,6.013710673398848e-06,3.4713998038282463e-06,3.056562273723521e-08,1.2503812305081116e-07,0.0002019346599700353,0.014127507161297749,0.0010097249543290377,8.43537819806539e-09,2.0289331946939554e-09,5.4537976096021634e-08,3.304792883396966e-11,1.062633643202878e-06,4.0164502827709456e-07
1.2418303233952946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3963676126143134,0.10291665938959386,0.02212488643894861,0.0002924938240377089,4.952669843067604e-05,0.029334540392724148,0.00014910273055509962,6.082406907214254e-07,4.3555708729937266e-07,0.00033127957752698785,3.165854062685834e-14,0.0004557249365246225,2.6398035043049685e-11,7.181420963921164e-08,2.3023615423241043e-09,4.08940019998527e-12,3.394095131695546e-06,9.974249703247095e-09,1.8159475616448923e-09,0.0005359829784768813,1.8072131484317362e-07,0.0006004841357306477,6.014039398199666e-06,3.4611356464202517e-06,3.0592532288766566e-08,1.2498505335129088e-07,0.00020260268095657224,0.014167320489172292,0.0010113338350376156,8.406784451694788e-09,2.031233044333746e-09,5.469879401905014e-08,3.304873507654532e-11,1.0621333232191014e-06,4.040091852937196e-07
1.2456259724235259e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39632392974472214,0.10287306147388878,0.02212286983952474,0.00029334847012931143,4.9591272272187415e-05,0.029419541486977407,0.00014995853756539506,6.101288340346466e-07,4.362618431633829e-07,0.0003312747678926398,3.18677746335071e-14,0.0004559163337081186,2.6484617992275715e-11,7.191075371176689e-08,2.3091997113684553e-09,4.11259465187397e-12,3.3795008688368166e-06,1.0048354023914991e-08,1.8157557557228299e-09,0.0005361856442450261,1.8090486448742516e-07,0.0006019092767095761,6.014363737632433e-06,3.450935539919358e-06,3.061947788077904e-08,1.2493200080768787e-07,0.00020327082073129144,0.014207109865938214,0.0010129390953393868,8.378368450104948e-09,2.033526163063823e-09,5.4859501960250434e-08,3.304951760787953e-11,1.061633238578048e-06,4.0637901027918754e-07
1.2494216214517572e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3962802767647789,0.10282948898654833,0.022120853868037808,0.000294202606556398,4.9655682295491107e-05,0.02950449690391491,0.00015081637244238882,6.120108447806661e-07,4.3696563978763866e-07,0.00033126910776387744,3.2077248187322996e-14,0.00045610754830440885,2.657096383974294e-11,7.200655166571697e-08,2.316033498349651e-09,4.135821444569326e-12,3.365006005490353e-06,1.0122695253620802e-08,1.815559343931027e-09,0.0005363880421356982,1.8108828444018567e-07,0.0006033321502643606,6.014683718844862e-06,3.4407988823528715e-06,3.0646459505172706e-08,1.2487896578688211e-07,0.0002039390783224754,0.014246875302733124,0.001014540758474095,8.35012863249395e-09,2.035812590895715e-09,5.5020099761141134e-08,3.30502768136546e-11,1.0611333996496084e-06,4.087544908831845e-07
1.2528377055771652e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39624101460819433,0.10279029547080244,0.022119040030180927,0.00029497089406652435,4.971351205868287e-05,0.02958091772844511,0.00015159015499376278,6.13699411160247e-07,4.3759824018249645e-07,0.000331263295724161,3.226597509707285e-14,0.0004562794855985736,2.664847227990116e-11,7.209213584399103e-08,2.3221801543055462e-09,4.156752997847283e-12,3.3520449914807824e-06,1.0189804340017426e-08,1.8153786870141313e-09,0.0005365699716467751,1.8125325140109114e-07,0.0006046108006156426,6.014967997874819e-06,3.4317296479214734e-06,3.0670773767375065e-08,1.2483124954887583e-07,0.0002045406100875789,0.014282643736474261,0.0010159791987290523,8.324862159897406e-09,2.037864688033903e-09,5.5164543482143086e-08,3.30509404677044e-11,1.0606837630846e-06,4.108972487778345e-07
1.2562537897025732e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39620177660591843,0.10275112251780906,0.022117226700199784,0.00029573876965637485,4.977121062568291e-05,0.029657301560957944,0.00015236557516016066,6.153830104442627e-07,4.382300702407276e-07,0.00033125681189803544,3.24548884187648e-14,0.00045645127549767705,2.672578848837381e-11,7.21771230029726e-08,2.328323250288844e-09,4.1777103540767146e-12,3.3391633334695095e-06,1.0257104247071024e-08,1.8151943950298571e-09,0.0005367516850030553,1.814181131092549e-07,0.0006058876195639344,6.015248787921681e-06,3.4227108973138955e-06,3.0695117201307e-08,1.2478354805664418e-07,0.00020514223579701747,0.01431839279624182,0.0010174147605069518,8.299736034527118e-09,2.039911426400549e-09,5.530889774878679e-08,3.305158580602327e-11,1.0602343410128584e-06,4.1304456872938997e-07
1.2596698738279813e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39616256273140116,0.10271197011138995,0.022115413877738275,0.00029650623375264055,4.9828778697238226e-05,0.02973364840499911,0.00015314263059846067,6.170616430289413e-07,4.3886113307675657e-07,0.00033124966423905036,3.264398456530626e-14,0.000456622918236883,2.680291239155574e-11,7.226151658870224e-08,2.334462781387432e-09,4.198693328186393e-12,3.3263604881799503e-06,1.0324594464996368e-08,1.8150065124410293e-09,0.0005369331825927617,1.815828694727379e-07,0.0006071626095737772,6.01552610821384e-06,3.4137422070938876e-06,3.071948979917793e-08,1.2473586156620443e-07,0.00020574395475030498,0.014354122490398118,0.0010188474602501607,8.274749155365796e-09,2.0419528344924344e-09,5.5453162448525074e-08,3.305221309606014e-11,1.059785140549297e-06,4.1519644174674903e-07
1.2630859579533893e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39612337295816963,0.10267283823538753,0.022113601562440684,0.0002972732867798674,4.988621696895109e-05,0.029809958264374888,0.00015392131896868865,6.187353094744342e-07,4.394914317833151e-07,0.00033124186060455856,3.2833259964360884e-14,0.0004567944140501207,2.6879843922929956e-11,7.234532002853761e-08,2.3405987427287515e-09,4.219701735827293e-12,3.3136359155666242e-06,1.0392274483867248e-08,1.8148150831685513e-09,0.0005371144648022214,1.8174752040209988e-07,0.0006084357731073656,6.015799977806176e-06,3.4048231585264305e-06,3.0743891552620404e-08,1.2468819033005537e-07,0.0002063457662494172,0.014389832827379817,0.0010202773142471994,8.249900432166335e-09,2.04398894059915e-09,5.559733746975575e-08,3.305282260230586e-11,1.059336168698907e-06,4.173528588428936e-07
1.2665020420787974e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39608420725982674,0.1026337268736649,0.02211178975395173,0.00029803992916047973,4.9943526131325884e-05,0.02988623114314858,0.00015470163793401525,6.204040105024293e-07,4.4012096943166024e-07,0.0003312334087568878,3.302271105839697e-14,0.000456965763170095,2.6956583022969382e-11,7.242853673117556e-08,2.346731129479402e-09,4.2407353933703365e-12,3.300989078813582e-06,1.0460143793634433e-08,1.8146201505980614e-09,0.00053729553201588,1.8191206581034665e-07,0.0006097071126245291,6.0160704155823875e-06,3.395953337548895e-06,3.076832245269669e-08,1.2464053459722635e-07,0.00020694766959877063,0.014425523815696877,0.0010217043386345622,8.225188785732579e-09,2.046019772803137e-09,5.5741422701795515e-08,3.3053414584748326e-11,1.0588874323206563e-06,4.1951381103474914e-07
1.2695765177916647e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39604897869359207,0.10259854417450326,0.022110159559339742,0.00029872955654762035,4.99949945556089e-05,0.029954845119192854,0.0001554053172327604,6.219015967204456e-07,4.406869051316579e-07,0.0003312252542116213,3.3193364333905316e-14,0.0004571198521466827,2.702548364057047e-11,7.250293290551561e-08,2.3522472173162626e-09,4.259687122634358e-12,3.2896729488182687e-06,1.052138759450042e-08,1.814441751396904e-09,0.0005374583090030031,1.82060066387296e-07,0.0006108497606870543,6.016310890848732e-06,3.388012249749009e-06,3.079033517529677e-08,1.245976578960764e-07,0.00020748946057220054,0.01445762916916566,0.0010229862544826381,8.203064621031567e-09,2.047843035644073e-09,5.5871022550121864e-08,3.305393259756685e-11,1.0584837764599363e-06,4.2146253809295187e-07
1.272650993504532e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3960137695875599,0.10256337806711924,0.022108529774696885,0.0002994188519564815,5.004635945283231e-05,0.030023429147763323,0.00015611031372412312,6.233951624126293e-07,4.4125222905413784e-07,0.0003312165863523766,3.336415448028577e-14,0.00045727382265716956,2.7094228312409533e-11,7.257685902737857e-08,2.357760402381469e-09,4.278659023304834e-12,3.2784189658660013e-06,1.0582783935804263e-08,1.8142605801260046e-09,0.0005376209124310666,1.8220798136371706e-07,0.0006119909350766314,6.01654861503053e-06,3.3801104092129204e-06,3.0812371491671756e-08,1.2455479412828233e-07,0.00020803132487919618,0.014489718863472422,0.0010242659028487358,8.181049851024633e-09,2.0496620693884162e-09,5.6000549500874786e-08,3.305443680740193e-11,1.0580803215848527e-06,4.2341492476266764e-07
1.2757254692173992e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39597857992264285,0.10252822853979178,0.022106900399764998,0.0003001078156907034,5.009762131595922e-05,0.030091983232342516,0.00015681662571107594,6.248847084313722e-07,4.4181694339428245e-07,0.0003312074106450427,3.3535078935036166e-14,0.00045742767486869115,2.7162817009229743e-11,7.26503175430362e-08,2.363270681231127e-09,4.2976509630029086e-12,3.26722674531261e-06,1.0644332445534472e-08,1.8140766673273733e-09,0.0005377833425765033,1.8235581068125618e-07,0.0006131306375814649,6.016783601545054e-06,3.3722475234982542e-06,3.0834431394152295e-08,1.245119434683334e-07,0.00020857326201768902,0.014521792904968878,0.0010255432951875422,8.159143711069468e-09,2.0514768940869352e-09,5.613000347525985e-08,3.3054927396245523e-11,1.0576770724394315e-06,4.2537096450378805e-07
1.2787999449302665e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39594340967980174,0.10249309558081321,0.022105271434286214,0.00030079644805259225,5.0148780634718334e-05,0.03016050737657315,0.00015752425149864692,6.26370235729257e-07,4.4238105033371146e-07,0.00033119773249600415,3.3706135145476576e-14,0.000457581408947603,2.7231249706121867e-11,7.272331088658466e-08,2.368778050446308e-09,4.3166628098163756e-12,3.25609590462249e-06,1.0706032751642185e-08,1.8138900432079419e-09,0.0005379455997145628,1.8250355428308283e-07,0.0006142688699881516,6.017015863701994e-06,3.3644233030660587e-06,3.085651487471504e-08,1.2446910608854977e-07,0.00020911527148717495,0.014553851300052168,0.0010268184428583655,8.137345443265395e-09,2.0532875296590837e-09,5.625938439506492e-08,3.305540454359098e-11,1.0572740336826268e-06,4.2733065077890765e-07
1.2818744206431338e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3959082588400458,0.10245797917848924,0.022103642878002913,0.0003014847493431341,5.019983789562958e-05,0.03022900158425617,0.00015823318939391795,6.278517453577218e-07,4.4294455204060275e-07,0.0003311875572527957,3.387732056877248e-14,0.00045773502505948776,2.7299526382469264e-11,7.279584147996346e-08,2.3742825066328327e-09,4.335694432298321e-12,3.245026063365788e-06,1.076788448205115e-08,1.8137007376432812e-09,0.0005381076841193228,1.826512121138747e-07,0.0006154056340816717,6.017245414704157e-06,3.356637461246742e-06,3.0878621924986e-08,1.2442628215909915e-07,0.00020965735278870513,0.014585894055164236,0.0010280913571261445,8.115654296469216e-09,2.0550939958939137e-09,5.6388692182654725e-08,3.305586842630698e-11,1.056871209886478e-06,4.2929397705327464e-07
1.284948896356001e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39587312738443214,0.1024228793211389,0.022102014730657767,0.0003021727198620101,5.025079358202906e-05,0.030297465859348803,0.00015894343770602273,6.293292384657445e-07,4.4350745066981173e-07,0.0003311768902047467,3.404863267195671e-14,0.00045788852336916,2.736764702189364e-11,7.286791173297572e-08,2.379784046420918e-09,4.354745699465749e-12,3.2340168432149673e-06,1.0829887264667487e-08,1.8135087801812547e-09,0.0005382695960637017,1.8279878411982142e-07,0.000616540931645373,6.0174722676484375e-06,3.3488897141939574e-06,3.090075253624399e-08,1.2438347184801717e-07,0.00021019950542487562,0.01461792117679122,0.0010293620491624309,8.094069526187246e-09,2.05689631245177e-09,5.6517926760981705e-08,3.305631921905951e-11,1.0564686055479739e-06,4.312609367950431e-07
1.2880233720688684e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39583801529406504,0.10238779599709465,0.022100386991993688,0.00030286035990760856,5.0301648174094216e-05,0.030365900205962703,0.0001596549947461449,6.30802716298535e-07,4.4406974836298974e-07,0.00033116573658362175,3.4220068931950585e-14,0.0004580419040406728,2.743561161220119e-11,7.293952404330896e-08,2.385282666465004e-09,4.373816480798195e-12,3.2230678679415323e-06,1.0892040727389375e-08,1.8133142000456444e-09,0.0005384313358194664,1.8294627024860944e-07,0.0006176747644609606,6.0176964355274244e-06,3.341179780850066e-06,3.092290669942699e-08,1.2434067532124085e-07,0.00021074172889981927,0.014649932671462872,0.001030630530046372,8.072590394534476e-09,2.0586944988653227e-09,5.664708805357376e-08,3.305675709433609e-11,1.056066225090385e-06,4.3323152347526885e-07
1.2910978477817357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.3958029225500958,0.10235272919470208,0.022098759661753876,0.0003035476697770377,5.0352402148868644e-05,0.030434304628362028,0.00016036785882751615,6.32272180196245e-07,4.446314472486994e-07,0.0003311541015642518,3.439162683558419e-14,0.0004581951672373231,2.7503420145329422e-11,7.301068079655719e-08,2.390778363443766e-09,4.392906646236347e-12,3.2121787634123946e-06,1.0954344498116634e-08,1.8131170261397332e-09,0.0005385929036572461,1.8309367044939082e-07,0.0006188071343084861,6.017917931230391e-06,3.3335073829149995e-06,3.094508440513703e-08,1.2429789274263288e-07,0.00021128402271919925,0.014681928545751944,0.001031896810765678,8.051216170282928e-09,2.0604885745403032e-09,5.6776175984525054e-08,3.305718222229133e-11,1.0556640728611098e-06,4.352057305675676e-07
1.294172323494603e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.39576784913372276,0.10231767890232017,0.0220971327396818,0.0003042346497661384,5.0403055980286784e-05,0.030502679130961597,0.00016108202826541442,6.337376315926884e-07,4.451925494425293e-07,0.00033114199026516064,3.456330387961561e-14,0.00045834831312165835,2.7571072617294373e-11,7.308138436624362e-08,2.3962711340599016e-09,4.412016066180655e-12,3.201349157586137e-06,1.101679820476014e-08,1.8129172870498582e-09,0.0005387542998465485,1.832409846727585e-07,0.0006199380429663368,6.01813676754366e-06,3.32587224481464e-06,3.096728564364156e-08,1.2425512427399255e-07,0.00021182638639019748,0.014713908806273613,0.0010331609022175806,8.029946128564887e-09,2.0622785587564545e-09,5.690519047850249e-08,3.305759477086938e-11,1.0552621531317322e-06,4.3718355154847736e-07
