Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OO(20),HX(21),CO2X(22),COX(23),CH4X(24),OX(25),CH2X(26),CH3X(27),CHX(28),CX(29),H2X(30),OHX(31),H2OX(32),CHOX(33),CH2OX(232),CHOX(231),C2HOX(246),C2H3X(241)
2.546524008187274e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11909069377200737,0.20044197344666048,0.16575769142537514,5.944291993881859e-09,0.00016282830030034886,6.234945561039004e-06,1.86521497357671e-19,1.3458774683665216e-09,5.346266770879411e-10,1.8410968321201363e-16,4.3405282828807183e-41,4.1895018571460767e-19,6.429677246986043e-26,6.838155458431375e-08,1.824868589860426e-25,3.8499092134813986e-22,1.8124339564535258e-16,5.288914356656624e-18,7.202252136157429e-18,0.0002790291949330879,1.798867167696801e-12,1.318099959223224e-07,0.000638851120110815,0.003656129768250911,3.6377578725431227e-10,3.1724658839546906e-07,0.00013727540772842032,2.140180755732297e-06,1.4653604347246824e-08,3.7865718007000674e-08,2.0362651599677843e-08,1.5538609304791724e-12,1.0680262288712289e-10,6.290329175849055e-05,1.2290571992036048e-10,1.4585850599617771e-06
2.554685889036988e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11907646370704018,0.20043946248544678,0.16575174338062226,6.022541143458875e-09,0.00016352750123472455,6.2930550433345175e-06,1.8841478042928585e-19,1.3515124715146108e-09,5.365990172371339e-10,1.8466153512919776e-16,4.4051824936173723e-41,4.2099973310904173e-19,6.48187925180258e-26,6.850059884666452e-08,1.838006433581994e-25,3.8599990290471904e-22,1.8127693513799943e-16,5.2906640123692425e-18,7.249900368699342e-18,0.0002797909974533068,1.8279658928297093e-12,1.3269720260847573e-07,0.0006406016024016299,0.0036670938668514654,3.6279382013909037e-10,3.1737614087815e-07,0.00013778757730056968,2.1420888905155423e-06,1.4829817154036755e-08,3.7805090503223964e-08,2.0447188755642173e-08,1.5507067742111883e-12,1.0687375662997297e-10,6.313489265641388e-05,1.2322115161503036e-10,1.4653716985280867e-06
2.5628477698867022e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11906224067435282,0.2004369526826302,0.16574579697033676,6.101551813118136e-09,0.0001642274882915065,6.351476132654348e-06,1.9032078494535145e-19,1.3571520500274564e-09,5.385719093959204e-10,1.852127930075563e-16,4.4705556135609345e-41,4.2304980090103653e-19,6.534309097698093e-26,6.861950057956984e-08,1.851188350077596e-25,3.870072432571767e-22,1.813099729622188e-16,5.292404252692531e-18,7.297689416326467e-18,0.00028055127710245294,1.8574344140876825e-12,1.3358728348795052e-07,0.0006423506988453325,0.0036780536213454093,3.618182247980569e-10,3.175057787939556e-07,0.00013829967164956958,2.1439952828533757e-06,1.500744606935939e-08,3.774502618451039e-08,2.0531804148323706e-08,1.5475720681580315e-12,1.0694501644989231e-10,6.336677770705326e-05,1.2353583803845173e-10,1.472166671672044e-06
2.5710096507364163e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11904802467364253,0.2004344440373959,0.16573985219348594,6.181328765462326e-09,0.0001649282620140268,6.410208993219665e-06,1.922395520398759e-19,1.3627962088596099e-09,5.405453540689785e-10,1.857634583200738e-16,4.536652861868222e-41,4.2510036412747066e-19,6.586966897320473e-26,6.873826143319937e-08,1.864414288581043e-25,3.8801295365740837e-22,1.8134251434782223e-16,5.294135163798266e-18,7.34561911597001e-18,0.00028131003307761725,1.8872761297582714e-12,1.3448023693179774e-07,0.0006440984100609279,0.0036890090320306577,3.6084894371755847e-10,3.176355046061377e-07,0.00013881168970634965,2.145899969661519e-06,1.518649601276652e-08,3.768551998278534e-08,2.0616497825991385e-08,1.5444566852537036e-12,1.0701640463224962e-10,6.359894812987212e-05,1.2384978333401608e-10,1.4789699800500572e-06
2.5791715315861305e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11903381570459894,0.20043193654892935,0.16573390904903768,6.261876775497633e-09,0.00016562982295235558,6.469253783634595e-06,1.9417112282351062e-19,1.368444953056478e-09,5.425193517759678e-10,1.8631353254357386e-16,4.603479474744368e-41,4.27151397958577e-19,6.639852763321711e-26,6.88568830447172e-08,1.8776841983955513e-25,3.890170452962991e-22,1.8137456447626114e-16,5.295856830821216e-18,7.393689304962685e-18,0.0002820672645905983,1.917494456957159e-12,1.3537606130590305e-07,0.0006458447366612926,0.0036999600991987,3.5988592006887127e-10,3.1776532074218534e-07,0.00013932363040907575,2.147802987426465e-06,1.5366971882544567e-08,3.7626566893031333e-08,2.070126983774105e-08,1.5413604995247026e-12,1.0708792346070704e-10,6.38314051430442e-05,1.2416299162999008e-10,1.4857816244895148e-06
2.5873334124358446e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11901961376690354,0.2004294302164163,0.16572796753596022,6.3432006306070256e-09,0.00016633217166318347,6.528610656900822e-06,1.9611553838347668e-19,1.3740982877531997e-09,5.444939030513023e-10,1.8686301715861422e-16,4.671040705430626e-41,4.292028776973217e-19,6.692966808369691e-26,6.897536703844074e-08,1.890998028896158e-25,3.9001952930396464e-22,1.814061284812124e-16,5.297569337874718e-18,7.441899821039624e-18,0.00028282297086785254,1.9480928316554444e-12,1.3627475497100723e-07,0.0006475896792532639,0.0037109068231346875,3.589290976988669e-10,3.1789522959440544e-07,0.0001398354927030363,2.1497043722110392e-06,1.5548878555597272e-08,3.7568161973781526e-08,2.0786120233480046e-08,1.538283385542829e-12,1.0715957515442502e-10,6.40641499634773e-05,1.2447546703946636e-10,1.4926016059869722e-06
2.5954952932855587e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11900541886023007,0.2004269250390429,0.16572202765322233,6.4253051305234776e-09,0.00016703530870970507,6.588279760432245e-06,1.9807283978349097e-19,1.3797562181735402e-09,5.464690084439271e-10,1.874119136493825e-16,4.739341824192454e-41,4.312547787787868e-19,6.746309145159842e-26,6.909371502599642e-08,1.9043557295321028e-25,3.910204167500566e-22,1.8143721144915169e-16,5.2992727680659445e-18,7.490250502339282e-18,0.0002835771511504485,1.9790747087067164e-12,1.3717631628272784e-07,0.0006493332384377293,0.003721849204117529,3.579784211191543e-10,3.18025233520486e-07,0.00014034727554053004,2.151604159660295e-06,1.5732220887329774e-08,3.7510300344273894e-08,2.0871049063911403e-08,1.5352252191573876e-12,1.0723136191747307e-10,6.429718380683631e-05,1.2478721366033761e-10,1.4994299257063692e-06
2.603657174135273e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11899123098424415,0.20042442101599545,0.16571608939979318,6.508195087303193e-09,0.00016773923466150586,6.648261236069765e-06,2.000430680636934e-19,1.385418749628809e-09,5.484446685170985e-10,1.8796022350359477e-16,4.808388118307931e-41,4.3330707676955687e-19,6.799879886426672e-26,6.921192860647337e-08,1.9177572498291787e-25,3.9201971864401426e-22,1.814678184199188e-16,5.3009672035108676e-18,7.538741187404285e-18,0.00028432980469401687,2.0104435618738854e-12,1.380807435915796e-07,0.0006510754148097125,0.0037327872424199795,3.5703383549735447e-10,3.1815533484404747e-07,0.0001408589778807563,2.1535023850069498e-06,1.5917003711534126e-08,3.7452977185624505e-08,2.095605638052013e-08,1.5321858766192981e-12,1.0730328589623048e-10,6.453050788756659e-05,1.2509823557525604e-10,1.506266584977277e-06
2.611819054984987e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11897705013860356,0.20042191814646068,0.1657101527746425,6.591875325298798e-09,0.0001684439500944508,6.70855522009611e-06,2.0202626424057362e-19,1.3910858875167934e-09,5.504208838481701e-10,1.885079482123959e-16,4.878184892056493e-41,4.353597473671092e-19,6.853679144955153e-26,6.933000936657388e-08,1.931202539392052e-25,3.9301744593538733e-22,1.814979543872709e-16,5.302652725348904e-18,7.58737171518226e-18,0.0002850809307687031,2.0422028838558e-12,1.389880352429946e-07,0.0006528162089584581,0.0037437209383087305,3.56095286646249e-10,3.1828553585518906e-07,0.00014137059868970608,2.155399083077099e-06,1.6103231840276228e-08,3.739618773761746e-08,2.104114223555929e-08,1.5291652355277275e-12,1.0737534922333626e-10,6.47641234189165e-05,1.2540853685161777e-10,1.513111585293169e-06
2.619980935834701e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11896287632295781,0.20041941642962557,0.16570421777674027,6.676350681132505e-09,0.0001691494555905734,6.769161843250762e-06,2.0402246930689864e-19,1.3967576373207112e-09,5.5239765502838e-10,1.890550892702612e-16,4.948737466707909e-41,4.374127663992076e-19,6.907707033592055e-26,6.944795888076268e-08,1.9446915479065533e-25,3.9401360951407444e-22,1.8152762429943178e-16,5.304329413757343e-18,7.636141925026635e-18,0.0002858305286591198,2.0743561863136674e-12,1.3989818957734316e-07,0.0006545556214675176,0.0037546502920444975,3.551627210158715e-10,3.1841583881102124e-07,0.00014188213694005635,2.157294288295376e-06,1.6290910063783888e-08,3.733992730032229e-08,2.112630668203507e-08,1.5261631737435276e-12,1.0744755397415358e-10,6.499803161295992e-05,1.2571812154152266e-10,1.5199649283097137e-06
2.6281428166844152e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11894870953694837,0.20041691586467741,0.16569828440505718,6.761626003669267e-09,0.00016985575173796778,6.830081230744929e-06,2.0603172423164052e-19,1.4024340046081755e-09,5.54374982662642e-10,1.8960164817489983e-16,5.020051180511552e-41,4.394661098232984e-19,6.961963665257113e-26,6.956577871141343e-08,1.9582242251419454e-25,3.95008220210666e-22,1.8155683305962928e-16,5.305997347965539e-18,7.685051656697428e-18,0.00028657859766430136,2.10690699989729e-12,1.408112049299533e-07,0.0006562936529148297,0.003765575303882105,3.5423608568225386e-10,3.185462459361885e-07,0.00014239359161106387,2.159188034690576e-06,1.6480043150336076e-08,3.7284191230197426e-08,2.1211549773693854e-08,1.5231795706860672e-12,1.0751990221287854e-10,6.523223368061838e-05,1.260269936817697e-10,1.5268266158430928e-06
2.6363046975341294e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11893454978020858,0.2004144164508038,0.16569235265856427,6.847706153989901e-09,0.00017056283913068057,6.891313502276607e-06,2.080540699599042e-19,1.4081149950301789e-09,5.563528673693403e-10,1.9014762642716002e-16,5.092131388685959e-41,4.41519753725911e-19,7.01644915295414e-26,6.968347040895411e-08,1.9718005209531593e-25,3.960012887966629e-22,1.815855855266296e-16,5.307656606268842e-18,7.734100750362004e-18,0.0002873251370976555,2.139858874271089e-12,1.4172707963113145e-07,0.0006580303038728033,0.003776495974070571,3.533153283409389e-10,3.1867675942338205e-07,0.00014290496168846306,2.161080355900533e-06,1.6670635846153436e-08,3.72289749428008e-08,2.1296871565007713e-08,1.5202143057387508e-12,1.075923959438027e-10,6.546673083168248e-05,1.26335157293815e-10,1.5336966498683397e-06
2.6444665783838435e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11892039705236362,0.2004119181871925,0.1656864225362329,6.934596005364195e-09,0.00017127071836860658,6.952858772045706e-06,2.100895474128559e-19,1.4138006143200929e-09,5.583313097801264e-10,1.906930255309352e-16,5.164983463408649e-41,4.435736743220605e-19,7.071163609782004e-26,6.980103551200877e-08,1.9854203852830072e-25,3.969928259848593e-22,1.8161388651525746e-16,5.309307266042286e-18,7.783289046595795e-18,0.0002880701462869197,2.1732153781399288e-12,1.426458120061817e-07,0.0006597655749083975,0.003787412302853195,3.5240039729442443e-10,3.188073814338442e-07,0.00014341624616436311,2.1629712851777344e-06,1.686269287529012e-08,3.717427390751439e-08,2.1382272111162225e-08,1.5172672602206734e-12,1.0766503716747722e-10,6.570152427483412e-05,1.2664261638378404e-10,1.5405750325176993e-06
2.6526284592335576e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11890625135303036,0.2004094210730317,0.1656804940370351,7.0223004432239976e-09,0.00017197939005738282,7.014717148769256e-06,2.1213819748765155e-19,1.4194908682926826e-09,5.60310310539722e-10,1.912378469930727e-16,5.238612793806288e-41,4.456278479546557e-19,7.126107148945516e-26,6.991847554753923e-08,1.9990837681643637e-25,3.97982842429514e-22,1.8164174079691605e-16,5.310949403754023e-18,7.83261638638302e-18,0.00028881362457411293,2.2069800992747266e-12,1.435674003754259e-07,0.0006614994665831994,0.0037983242904676357,3.5149124144843253e-10,3.1893811409786064e-07,0.00014392744403714895,2.164860855393776e-06,1.7056218939526785e-08,3.712008365221829e-08,2.14677514680413e-08,1.5143383148666805e-12,1.0773782781650047e-10,6.59366152176666e-05,1.2694937494241933e-10,1.5474617660790157e-06
2.6607903400832718e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11889211268181743,0.2004069251075099,0.16567456715994333,7.110824365136271e-09,0.00017268885480828936,7.076888735696676e-06,2.1420006105736547e-19,1.4251857628431385e-09,5.622898703057219e-10,1.917820923232832e-16,5.313024785945101e-41,4.476822510939079e-19,7.181279883766183e-26,7.00357920309821e-08,2.0127906197223277e-25,3.9897134872680655e-22,1.8166915310008916e-16,5.312583094978532e-18,7.882082611117355e-18,0.00028955557131549273,2.241156644537871e-12,1.444918430542225e-07,0.0006632319794535028,0.003809231937145996,3.505878102959051e-10,3.190689595152468e-07,0.00014443855431138102,2.1667490990451624e-06,1.7251218718264974e-08,3.706639975532813e-08,2.1553309692216974e-08,1.5114273531068197e-12,1.0781076983366396e-10,6.617200486670687e-05,1.2725543694511954e-10,1.5543568529941364e-06
2.668952220932986e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11887798103832516,0.20040443028981575,0.1656686419039303,7.200172680776141e-09,0.00017339911323814355,7.139373630625126e-06,2.1627517897091987e-19,1.4308853039461221e-09,5.642699897484012e-10,1.9232576303405224e-16,5.388224862821576e-41,4.497368603367446e-19,7.236681927692902e-26,7.01529864663876e-08,2.026540890176343e-25,3.999583554149094e-22,1.8169612811084989e-16,5.314208414409616e-18,7.931687562602598e-18,0.00029029598588150825,2.2757486399084316e-12,1.4541913835298694e-07,0.0006649631140703838,0.0038201352431148977,3.496900539194318e-10,3.1919991975582023e-07,0.00014494957599770077,2.168636048257093e-06,1.7447696868422565e-08,3.7013217854350175e-08,2.163894684093278e-08,1.5085342566832095e-12,1.0788386507651597e-10,6.640769442743437e-05,1.2756080635186077e-10,1.5612602958573427e-06
2.6771141017827e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11886385642214554,0.20040193661913833,0.1656627182679695,7.290350311899913e-09,0.0001741101659692066,7.202171925914905e-06,2.1836359205301376e-19,1.4365894976548267e-09,5.66250669550526e-10,1.9286886064055256e-16,5.464218464353465e-41,4.517916524062265e-19,7.292313394312524e-26,7.02700603465512e-08,2.04033452984232e-25,4.009438729745967e-22,1.8172267047334352e-16,5.315825435873126e-18,7.981431083053327e-18,0.00029103486765675793,2.3107597305071787e-12,1.4634928457720876e-07,0.0006666928709797765,0.00383103420859557,3.4879792296623774e-10,3.1933099685987185e-07,0.00014546050811273104,2.1705217347898397e-06,1.7645658024330546e-08,3.6960533632449157e-08,2.1724662972096246e-08,1.5056589116092655e-12,1.079571154399033e-10,6.66436851043037e-05,1.2786548710728686e-10,1.5681720974137948e-06
2.6844597945474425e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11885115027559219,0.2003996932955578,0.16565738837990115,7.372223322195775e-09,0.00017475079307329765,7.258958420951438e-06,2.20254564918038e-19,1.4417272550360692e-09,5.680337610539888e-10,1.9335715973664115e-16,5.533295679033458e-41,4.536411024483355e-19,7.342577964671601e-26,7.037532498879931e-08,2.052785845233396e-25,4.0182957418967637e-22,1.8174619249030908e-16,5.31727372075559e-18,8.026318597846297e-18,0.0002916985502211162,2.342631066603169e-12,1.4718885231581065e-07,0.0006682484747054568,0.003840839566589291,3.4799977452357987e-10,3.194490678346536e-07,0.000145920269624795,2.172217799036551e-06,1.7825094846556868e-08,3.691353982977785e-08,2.1801875068515207e-08,1.5030861813921965e-12,1.0802317486567949e-10,6.68563351624563e-05,1.2813911423813282e-10,1.5743998678865783e-06
2.691805487312185e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11883844982051547,0.20039745089981326,0.1656520598024961,7.454775679344037e-09,0.0001753920645308135,7.3159989004046545e-06,2.221563696448457e-19,1.4468687905154119e-09,5.698173075265607e-10,1.9384499695584074e-16,5.603024058236618e-41,4.554906650350115e-19,7.393028542558124e-26,7.048049425412636e-08,2.0652722134422927e-25,4.027140852136575e-22,1.8176937111789588e-16,5.318715396012386e-18,8.071318111582631e-18,0.00029236099030911615,2.3748475222159466e-12,1.480307266853119e-07,0.0006698029633170659,0.003850641409116257,3.4720610798253303e-10,3.1956723654464147e-07,0.0001463799570837081,2.1739128885928814e-06,1.8005739985270903e-08,3.686694262705169e-08,2.187915123126445e-08,1.5005276521990654e-12,1.0808936271354033e-10,6.706923097611786e-05,1.284121895980413e-10,1.5806344134560876e-06
2.6991511800769276e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.1188257550566005,0.2003952094313141,0.16564673253500678,7.53801099629794e-09,0.00017603398080630043,7.373293420371156e-06,2.2406903594403605e-19,1.4520141086651476e-09,5.716013094911937e-10,1.9433237340795754e-16,5.673407602785473e-41,4.573403234571233e-19,7.443665211105007e-26,7.058556920792895e-08,2.0777935984579117e-25,4.0359741356816164e-22,1.817922096565183e-16,5.320150513708746e-18,8.11642951009257e-18,0.00029302218750134164,2.4074117945066095e-12,1.4887490644025622e-07,0.000671356337202198,0.003860439736326828,3.4641688853313713e-10,3.1968550441766207e-07,0.00014683956978464965,2.1756070258701882e-06,1.8187596771569052e-08,3.682073898719839e-08,2.195649150388443e-08,1.4979832411228555e-12,1.0815568028169956e-10,6.728237342128304e-05,1.2868471603053095e-10,1.586875736430977e-06
2.70649687284167e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11881306598352674,0.20039296888946984,0.16564140657668605,7.6219328938698e-09,0.0001766765423676304,7.430842033419254e-06,2.2599259351014097e-19,1.457163214106838e-09,5.733857674785793e-10,1.948192902043516e-16,5.744450324583866e-41,4.59190061086859e-19,7.494488053561469e-26,7.069055090854054e-08,2.0903499643375637e-25,4.0447956673824103e-22,1.8181471138026e-16,5.321579125370914e-18,8.161652679477296e-18,0.00029368214138755897,2.440326593256293e-12,1.4972139033200614e-07,0.0006729085967452539,0.0038702345483680152,3.4563208171915546e-10,3.198038728632746e-07,0.00014729910702649567,2.177300233051951e-06,1.8370668521478315e-08,3.677492590558867e-08,2.2033895930310186e-08,1.4954528659685936e-12,1.0822212881488429e-10,6.749576337332116e-05,1.2895669636917998e-10,1.5931238392151494e-06
2.7138425656064126e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11880038260096813,0.20039072927369012,0.16563608192678703,7.706545000715034e-09,0.00017731974968594833,7.488644788598274e-06,2.2792707202158424e-19,1.4623161115107997e-09,5.751706820270448e-10,1.9530574845788975e-16,5.81615624661247e-41,4.610398613773925e-19,7.545497153298983e-26,7.079544040731119e-08,2.1029412752081073e-25,4.053605521720169e-22,1.8183687953716158e-16,5.3230012819931676e-18,8.206987506109272e-18,0.00029434085156668347,2.473594640880375e-12,1.5057017710875097e-07,0.000674459742327482,0.0038800258453835254,3.448516534398819e-10,3.1992234327302476e-07,0.00014775856811176724,2.178992532094955e-06,1.8554958535898773e-08,3.672950041088461e-08,2.2111364554878752e-08,1.4929364446339476e-12,1.0828870957950506e-10,6.770940170698794e-05,1.2922813343744535e-10,1.5993787243068961e-06
2.721188258371155e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11878770490859297,0.20038849058338498,0.16563075858456314,7.791850953316135e-09,0.00017796360323562324,7.546701731447868e-06,2.2987250114064093e-19,1.4674728055955937e-09,5.769560536824509e-10,1.9579174928289813e-16,5.888529402924442e-41,4.628897078625485e-19,7.596692593817217e-26,7.090023874868014e-08,2.1155674952671255e-25,4.062403772809564e-22,1.8185871734948568e-16,5.3244170340445906e-18,8.252433876632551e-18,0.00029499831764674656,2.5072186724425683e-12,1.5142126551551606e-07,0.0006760097743270196,0.0038898136275137924,3.440755699393488e-10,3.2004091702069576e-07,0.00014821795234657592,2.1806839447331552e-06,1.874047010054676e-08,3.668445956320988e-08,2.2188897422323164e-08,1.4904338957967609e-12,1.0835542381361834e-10,6.792328929643818e-05,1.2949903004869288e-10,1.6056403942980475e-06
2.7285339511358976e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.118775032906064,0.20038625281796438,0.16562543654926812,7.877854395966673e-09,0.00017860810349418964,7.605012904007391e-06,2.3182891051339605e-19,1.4726333011275296e-09,5.787418829980906e-10,1.9627729379511653e-16,5.96157383864124e-41,4.647395841564705e-19,7.648074458749891e-26,7.100494697024942e-08,2.128228588784054e-25,4.071190494399097e-22,1.8188022801398614e-16,5.325826431475851e-18,8.297991677963035e-18,0.00029565453924488113,2.5412014356689195e-12,1.52274654294175e-07,0.0006775586931189327,0.0038995978948960326,3.433037978083423e-10,3.2015959546255595e-07,0.00014867725904057493,2.182374492479827e-06,1.892720648589858e-08,3.663980045342126e-08,2.226649457774777e-08,1.487945138919388e-12,1.0842227271352913e-10,6.813742701523506e-05,1.2976938900616064e-10,1.611908851873134e-06
2.73587964390064e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11876236659303825,0.20038401597683858,0.165620115820156,7.964558980755293e-09,0.00017925325094229568,7.663578344825279e-06,2.3379632976970464e-19,1.477797602920167e-09,5.805281705345891e-10,1.9676238311165248e-16,6.03529360994858e-41,4.66589473953291e-19,7.699642831870615e-26,7.110956610285457e-08,2.1409245201013336e-25,4.0799657598742236e-22,1.8190141470216564e-16,5.327229523725777e-18,8.343660797288794e-18,0.00029630951598729176,2.5755456909616937e-12,1.5313034218346026e-07,0.0006791064990752553,0.003909378647664278,3.4253630397389224e-10,3.202783799375934e-07,0.00014913648750690826,2.1840641966301427e-06,1.911517094713491e-08,3.6595520204437144e-08,2.2344156066634035e-08,1.4854700935906268e-12,1.0848925748731722e-10,6.835181573636116e-05,1.300392131030074e-10,1.618184099808556e-06
2.7432253366653827e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11874970596916709,0.200381780059418,0.16561479639648116,8.051968367549646e-09,0.00017989904606365373,7.722398088968502e-06,2.3577478852315124e-19,1.4829657158338315e-09,5.823149168598059e-10,1.9724701835093654e-16,6.109692784092561e-41,4.684393610268015e-19,7.751397797098662e-26,7.121409717063481e-08,2.1536552536355244e-25,4.0887296422591e-22,1.8192228056053297e-16,5.328626359727921e-18,8.389441122070331e-18,0.000296963247509226,2.6102542114131692e-12,1.5398832791897226e-07,0.000680653192565028,0.003919155885949417,3.417730557013454e-10,3.203972717677514e-07,0.0001495956370621602,2.185753078263446e-06,1.9304366724085794e-08,3.655161596969817e-08,2.2421881934844184e-08,1.4830086799765964e-12,1.0855637931401501e-10,6.856645633223043e-05,1.3030850512231408e-10,1.624466140971767e-06
2.7505710294301252e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11873705103409628,0.2003795450651133,0.16560947827749822,8.140086223980388e-09,0.0001805454893449848,7.781472168032002e-06,2.3776431637100926e-19,1.4881376447751317e-09,5.841021225487377e-10,1.977312006326782e-16,6.184775439375938e-41,4.7028922923012645e-19,7.803339438504699e-26,7.131854119110343e-08,2.166420753878423e-25,4.0974822142183365e-22,1.8194282871085917e-16,5.330016987916936e-18,8.435332540040816e-18,0.00029761573345495827,2.64532978281931e-12,1.548486102331919e-07,0.000682198773954338,0.003928929609879242,3.4101402058306076e-10,3.2051627225816097e-07,0.00015005470702630764,2.187441158245953e-06,1.9494797041176338e-08,3.650808493222314e-08,2.2499672228593305e-08,1.4805608190275623e-12,1.086236393421118e-10,6.878134967469697e-05,1.3057726783709534e-10,1.630754978320461e-06
2.7579167221948677e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11872440178746589,0.20037731099333514,0.16560416146246215,8.2289162254251e-09,0.00018119258127596914,7.840800610148206e-06,2.397649428942011e-19,1.4933133946964888e-09,5.858897881834226e-10,1.982149310778221e-16,6.260545665154554e-41,4.72139062495398e-19,7.855467840316475e-26,7.142289917521656e-08,2.179220985398156e-25,4.1062235480586266e-22,1.8196306225042851e-16,5.331401456234958e-18,8.481334939206382e-18,0.0002982669734777608,2.6807752036933407e-12,1.5571118785549002e-07,0.0006837432436063549,0.003938699819578486,3.402591665424267e-10,3.2063538269737225e-07,0.00015051369672267124,2.1891284572330557e-06,1.9686465107372988e-08,3.646492430564442e-08,2.2577526994448725e-08,1.4781264318890696e-12,1.0869103872269798e-10,6.899649663506607e-05,1.3084550401029957e-10,1.6370506149017733e-06
2.7652624149596102e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11871175822891016,0.20037507784349454,0.16559884595062827,8.318462054992236e-09,0.00018184032234919818,7.900383439996553e-06,2.4177669765725843e-19,1.4984929705956663e-09,5.876779143528459e-10,1.9869821080850545e-16,6.337007561833934e-41,4.7398884483343e-19,7.907783086924447e-26,7.152717212744118e-08,2.192055912840272e-25,4.1149537157307553e-22,1.8198298425228623e-16,5.332779812137768e-18,8.527448207846325e-18,0.00029891696723987574,2.7165932852792136e-12,1.5657605951213654e-07,0.0006852866018813704,0.003948466515168857,3.3950846182010533e-10,3.20754604357572e-07,0.00015097260547786688,2.1908149956717587e-06,1.9879374116130476e-08,3.642213133280881e-08,2.2655446279340603e-08,1.475705440335049e-12,1.0875857858008963e-10,6.921189808410526e-05,1.3111321639482294e-10,1.6433530538514893e-06
2.7726081077243527e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11869912035805777,0.20037284561500254,0.16559353174125208,8.408727403505067e-09,0.0001824887130601216,7.960220678813053e-06,2.4379961020828193e-19,1.50367637751531e-09,5.894665016528476e-10,1.991810409480156e-16,6.414165240866028e-41,4.758385603333983e-19,7.960285262887387e-26,7.163136104582279e-08,2.2049255009288074e-25,4.1236727888309386e-22,1.820025977654853e-16,5.334152102601008e-18,8.573672234513373e-18,0.00029956571441249705,2.7527868515649747e-12,1.5744322392631243e-07,0.0006868288491368328,0.003958229696769088,3.3876187498185735e-10,3.20873938494811e-07,0.00015143143262176032,2.1925007938029085e-06,2.0073527245339377e-08,3.6379703285407295e-08,2.273343013053744e-08,1.473297766713923e-12,1.0882626001578551e-10,6.942755489205326e-05,1.3138040773350856e-10,1.6496622983932633e-06
2.7799538004890953e-08,0.049886832000000006,0.631014654409785,0.0,0.0,0.11868648817453156,0.20037061430727043,0.16558821883358948,8.499715969485567e-09,0.00018313775390700016,8.020312344399886e-06,2.458337100789015e-19,1.5088636205424939e-09,5.912555506860295e-10,1.9966342262074823e-16,6.492022824746109e-41,4.776881931625184e-19,8.01297445293791e-26,7.173546692205152e-08,2.217829714467358e-25,4.1323808386030165e-22,1.820219058153272e-16,5.335518374126128e-18,8.620006908033876e-18,0.00030021321467574226,2.789358739296019e-12,1.5831267981811876e-07,0.0006883699857273851,0.0039679893644949645,3.3801937489953126e-10,3.209933863492173e-07,0.00015189017748741936,2.194185871663656e-06,2.0268927657274298e-08,3.6337637464197816e-08,2.2811478595637213e-08,1.4709033337471648e-12,1.0889408412645254e-10,6.964346792863068e-05,1.316470807591673e-10,1.655978351837846e-06
